"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi2","roi3"
"./prediction_result/KNN10/JURECZKO_result/jEdit_4.1.csv_diffToPreviousRelease_jEdit_4.2.csv","./prediction","result/KNN10/JURECZKO","24","28","629","22","0.489795918367347","0.675406022101919","0.0426179604261796","0.449872760455492","0.0739687055476529","0.521739130434783","0.452704482928347","0","0","0.248885458293016","0","0","0","0",1.99197339002427,2.86012195589896
"./prediction_result/KNN10/JURECZKO_result/jEdit_4.2.csv_diffToPreviousRelease_jEdit_4.3.csv","./prediction","result/KNN10/JURECZKO","3","11","1060","8","0.24","0.427620520406105","0.0102707749766573","0.182618567103935","0.0129390018484288","0.272727272727273","0.23296933663925","1","2.10613948207932e-05","0.0820682171248051","0.0118563218069216","0.000924214417744917","0.0227884291960982","0.00458926953019685",2.78922748107701,5.61055361261162
"./prediction_result/KNN10/JURECZKO_result/log4j_1.csv_diffToPreviousRelease_log4j_1.1.csv","./prediction","result/KNN10/JURECZKO","16","3","33","16","0.627450980392157","0.647058823529412","0.0833333333333333","0.514153195552827","0.279411764705882","0.5","0.463489774659322","0","0","1.83139983380876","0","0","0","0",1.26013628383238,1.31917189637551
"./prediction_result/KNN10/JURECZKO_result/log4j_1.1.csv_diffToPreviousRelease_log4j_1.2.csv","./prediction","result/KNN10/JURECZKO","40","2","87","112","0.412371134020619","0.414680648236416","0.0224719101123595","0.567498155788093","0.174273858921162","0.263157894736842","0.306207917236452","0","0","1.44610492308924","0","0","0","0",0.709538482224863,0.836793026317784
"./prediction_result/KNN10/JURECZKO_result/lucene_2.csv_diffToPreviousRelease_lucene_2.2.csv","./prediction","result/KNN10/JURECZKO","45","9","175","58","0.573248407643312","0.598745485649116","0.0489130434782609","0.5663424512017","0.18815331010453","0.436893203883495","0.476170188023298","0","0","1.03552491257233","0","0","0","0",1.15810645013331,1.33838111342027
"./prediction_result/KNN10/JURECZKO_result/lucene_2.2.csv_diffToPreviousRelease_lucene_2.4.csv","./prediction","result/KNN10/JURECZKO","82","33","241","69","0.616541353383459","0.671503083640565","0.12043795620438","0.685143955395711","0.270588235294118","0.543046357615894","0.455273229882865","0","0","0.844872081003574","0","0","0","0",1.13639859137513,1.26122199111755
"./prediction_result/KNN10/JURECZKO_result/pBeans_1.csv_diffToPreviousRelease_pBeans_2.csv","./prediction","result/KNN10/JURECZKO","6","20","30","4","0.333333333333333","0.6","0.4","0.808603606375777","0.433333333333333","0.6","0.150414209399047","3","0.00310788356206536","0.315937256794652","0.0560788356206536","0.05","0.0621576712413072","0.0557483951523751",0.966232633583688,1.01361344974022
"./prediction_result/KNN10/JURECZKO_result/poi_1.5.csv_diffToPreviousRelease_poi_2.0RC1.csv","./prediction","result/KNN10/JURECZKO","16","129","133","16","0.180790960451977","0.503787878787879","0.49236641221374","0.798981509548348","0.493197278911565","0.5","0.0047552921508539","1","4.81696164370568e-05","0.240841669789128","0.00878161388835619","0.00340136054421769","0.0141618672324947","0.00694043344734728",0.773886716707255,0.79651013096218
"./prediction_result/KNN10/JURECZKO_result/poi_2.0RC1.csv_diffToPreviousRelease_poi_2.5.1.csv","./prediction","result/KNN10/JURECZKO","1","0","78","50","0.0384615384615385","0.0384615384615385","0","0.0245175034754193","0.00775193798449612","0.0196078431372549","0.109309329024401","0","0","0.736377025036819","0","0","0","0",1.21525767104531,1.42228475919143
"./prediction_result/KNN10/JURECZKO_result/poi_2.5.1.csv_diffToPreviousRelease_poi_3.csv","./prediction","result/KNN10/JURECZKO","192","60","118","38","0.796680497925311","0.738991454106595","0.337078651685393","0.856900689667479","0.617647058823529","0.834782608695652","0.507904947399835","0","0","2.20358634647661","0","0","0","0",1.13225578425647,1.14746106349787
"./prediction_result/KNN10/JURECZKO_result/synapse_1.csv_diffToPreviousRelease_synapse_1.1.csv","./prediction","result/KNN10/JURECZKO","1","2","141","51","0.0363636363636364","0.0377257525083612","0.013986013986014","0.0424132345000245","0.0153846153846154","0.0192307692307692","0.0188444590361102","0","0","0.799683077516722","0","0","0","0",0.665449295056904,0.752839916459544
"./prediction_result/KNN10/JURECZKO_result/synapse_1.1.csv_diffToPreviousRelease_synapse_1.2.csv","./prediction","result/KNN10/JURECZKO","23","6","114","54","0.433962264150943","0.454498179927197","0.05","0.348875902929957","0.147208121827411","0.298701298701299","0.342499860491499","0","0","1.20637993958268","0","0","0","0",1.20423671714642,1.31806169290637
"./prediction_result/KNN10/JURECZKO_result/velocity_1.4.csv_diffToPreviousRelease_velocity_1.5.csv","./prediction","result/KNN10/JURECZKO","128","64","18","10","0.775757575757576","0.355007704160246","0.780487804878049","0.574560165584721","0.872727272727273","0.927536231884058","0.213342422671591","0","0","3.12227239629848","0","0","0","0",1.28175814607479,1.30985690193183
"./prediction_result/KNN10/JURECZKO_result/velocity_1.5.csv_diffToPreviousRelease_velocity_1.6.1.csv","./prediction","result/KNN10/JURECZKO","54","49","44","13","0.635294117647059","0.596235884567127","0.526881720430108","0.936349756540398","0.64375","0.805970149253731","0.287517753326626","0","0","1.2465413424927","0","0","0","0",1.02015096947852,1.03810500557534
"./prediction_result/KNN10/JURECZKO_result/xalan_2.4.0.csv_diffToPreviousRelease_xalan_2.5.0.csv","./prediction","result/KNN10/JURECZKO","14","5","494","328","0.0775623268698061","0.0786203917378108","0.0100200400801603","0.102600193827836","0.0225921521997622","0.0409356725146199","0.102194789111354","0","0","0.312341639951672","0","0","0","0",0.653964460504571,0.850254690497214
"./prediction_result/KNN10/JURECZKO_result/xalan_2.5.0.csv_diffToPreviousRelease_xalan_2.6.0.csv","./prediction","result/KNN10/JURECZKO","80","36","356","151","0.461095100864553","0.501426106553048","0.0918367346938776","0.407115382198032","0.186195826645265","0.346320346320346","0.315773636697895","0","0","0.523559896589786","0","0","0","0",1.16741548502184,1.25786571491357
"./prediction_result/KNN10/JURECZKO_result/xalan_2.6.0.csv_diffToPreviousRelease_xalan_2.7.0.csv","./prediction","result/KNN10/JURECZKO","225","2","276","340","0.568181818181818","0.568447068515722","0.00719424460431655","0.78323634475758","0.269276393831554","0.398230088495575","0.414438320969118","0","0","0.505142847463189","0","0","0","0",0.756722600867315,0.867138588202615
"./prediction_result/KNN10/JURECZKO_result/xerces_1.csv_diffToPreviousRelease_xerces_1.2.0.csv","./prediction","result/KNN10/JURECZKO","29","120","295","31","0.277511961722488","0.575416176223306","0.289156626506024","0.489799133517133","0.313684210526316","0.483333333333333","0.139025629633614","0","0","0.407260470115654","0","0","0","0",1.20309484176985,1.23308044895331
"./prediction_result/KNN10/JURECZKO_result/xerces_1.2.0.csv_diffToPreviousRelease_xerces_1.3.0.csv","./prediction","result/KNN10/JURECZKO","0","4","183","44","0","0","0.0213903743315508","0.00189261297315324","0.0173160173160173","0","-0.0643906192920336","5","0.00138777902659844","0","0.0428802063369347","0.0216450216450216","0.0641153910288478","0.0372529062839188",0,0
"./prediction_result/KNN10/JURECZKO_result/xerces_1.3.0.csv_diffToPreviousRelease_xerces_1.4.4.csv","./prediction","result/KNN10/JURECZKO","39","0","116","253","0.235649546827795","0.235649546827795","0","0.161569220022951","0.0955882352941176","0.133561643835616","0.204906950162132","0","0","4.73471386615236","0","0","0","0",1.03875381463032,1.0747320971789
