"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi2","roi3"
"./prediction_result/LR/JURECZKO_result/lucene_2.2.csv_diffToPreviousRelease_lucene_2.4.csv","./prediction","result/LR/JURECZKO","94","32","242","57","0.67870036101083","0.730296317698803","0.116788321167883","0.763277577971875","0.296470588235294","0.622516556291391","0.529980742881417","0","0","0.870194279056685","0","0","0","0",1.17483865722434,1.30863594885069
"./prediction_result/LR/JURECZKO_result/pBeans_1.csv_diffToPreviousRelease_pBeans_2.csv","./prediction","result/LR/JURECZKO","9","23","27","1","0.428571428571429","0.675","0.46","0.922087513077728","0.533333333333333","0.9","0.328687867566958","0","0","0.429189131289091","0","0","0","0",1.23675568096928,1.28338534288424
"./prediction_result/LR/JURECZKO_result/poi_1.5.csv_diffToPreviousRelease_poi_2.0RC1.csv","./prediction","result/LR/JURECZKO","19","140","122","13","0.198952879581152","0.52195451474893","0.534351145038168","0.83325856320097","0.540816326530612","0.59375","0.0371225893765715","3","0.000269098242510099","0.195012393750467","0.0182878546993214","0.0102040816326531","0.0263716277659897","0.016404214169234",0.864217815836786,0.88448166167237
"./prediction_result/LR/JURECZKO_result/poi_2.0RC1.csv_diffToPreviousRelease_poi_2.5.1.csv","./prediction","result/LR/JURECZKO","6","1","77","45","0.206896551724138","0.210238907849829","0.0128205128205128","0.46301612233476","0.0542635658914729","0.117647058823529","0.226242780839599","0","0","0.213883468328926","0","0","0","0",0.454868271464299,0.74221350559111
"./prediction_result/LR/JURECZKO_result/poi_2.5.1.csv_diffToPreviousRelease_poi_3.csv","./prediction","result/LR/JURECZKO","203","64","114","27","0.816901408450704","0.742277961317638","0.359550561797753","0.852600305131019","0.654411764705882","0.882608695652174","0.545454704886395","0","0","1.52216420712187","0","0","0","0",1.17133593461889,1.18159844533395
"./prediction_result/LR/JURECZKO_result/synapse_1.csv_diffToPreviousRelease_synapse_1.1.csv","./prediction","result/LR/JURECZKO","10","5","138","42","0.298507462686567","0.320706483848478","0.034965034965035","0.215060625398851","0.0769230769230769","0.192307692307692","0.261116483933547","0","0","0.870753819768778","0","0","0","0",1.31724949562878,1.49516072458131
"./prediction_result/LR/JURECZKO_result/synapse_1.1.csv_diffToPreviousRelease_synapse_1.2.csv","./prediction","result/LR/JURECZKO","25","14","106","52","0.431034482758621","0.474825300125426","0.116666666666667","0.401631361090821","0.197969543147208","0.324675324675325","0.254716190426027","0","0","1.25398696347534","0","0","0","0",1.08297143109856,1.1514266698452
"./prediction_result/LR/JURECZKO_result/velocity_1.4.csv_diffToPreviousRelease_velocity_1.5.csv","./prediction","result/LR/JURECZKO","125","63","19","13","0.766871165644172","0.369018023617154","0.768292682926829","0.538733653212908","0.854545454545454","0.905797101449275","0.188585895981255","0","0","3.41283943821824","0","0","0","0",1.30023782945631,1.33498470378906
"./prediction_result/LR/JURECZKO_result/velocity_1.5.csv_diffToPreviousRelease_velocity_1.6.1.csv","./prediction","result/LR/JURECZKO","57","50","43","10","0.655172413793103","0.599120019555121","0.537634408602151","0.965441115787736","0.66875","0.850746268656716","0.328207552188828","0","0","0.862672908760169","0","0","0","0",1.04118332358774,1.05877885713969
"./prediction_result/LR/JURECZKO_result/xalan_2.4.0.csv_diffToPreviousRelease_xalan_2.5.0.csv","./prediction","result/LR/JURECZKO","49","19","480","293","0.239024390243902","0.249402208778915","0.0380761523046092","0.445289785800463","0.0808561236623068","0.14327485380117","0.189552493471171","9","0.00119770730112208","0.216688139778084","0.0613103195696212","0.0107015457788347","0.111919093360408","0.03460790807203",0.544620232617462,0.755078577342789
"./prediction_result/LR/JURECZKO_result/xalan_2.5.0.csv_diffToPreviousRelease_xalan_2.6.0.csv","./prediction","result/LR/JURECZKO","97","29","363","134","0.543417366946779","0.577812056417536","0.0739795918367347","0.566543687855895","0.202247191011236","0.41991341991342","0.415985879870507","1","8.27254709445043e-06","0.513469951114627","0.00337946663821987","0.00160513643659711","0.00515379683984262","0.00287620359057742",1.09239958864286,1.24051437877403
"./prediction_result/LR/JURECZKO_result/xalan_2.6.0.csv_diffToPreviousRelease_xalan_2.7.0.csv","./prediction","result/LR/JURECZKO","285","2","276","280","0.669014084507042","0.668962877918102","0.00719424460431655","0.869862252976167","0.340450771055753","0.504424778761062","0.493316984190382","0","0","0.56595825701001","0","0","0","0",0.833544329021049,0.926923746772559
"./prediction_result/LR/JURECZKO_result/xerces_1.csv_diffToPreviousRelease_xerces_1.2.0.csv","./prediction","result/LR/JURECZKO","32","196","219","28","0.222222222222222","0.530507191521575","0.472289156626506","0.684390179860838","0.48","0.533333333333333","0.0405908377031989","4","0.000452948045576722","0.218249351740791","0.0311043165219074","0.00842105263157895","0.0537875804122358","0.0212825761029233",0.916073224521825,0.930521098228603
"./prediction_result/LR/JURECZKO_result/xerces_1.2.0.csv_diffToPreviousRelease_xerces_1.3.0.csv","./prediction","result/LR/JURECZKO","6","2","185","38","0.230769230769231","0.239689052040596","0.0106951871657754","0.301492412873103","0.0346320346320346","0.136363636363636","0.269883275373934","0","0","0.149694044219272","0","0","0","0",0.811387790300803,1.33450859919085
"./prediction_result/LR/JURECZKO_result/xerces_1.3.0.csv_diffToPreviousRelease_xerces_1.4.4.csv","./prediction","result/LR/JURECZKO","39","0","116","253","0.235649546827795","0.235649546827795","0","0.309018595998546","0.0955882352941176","0.133561643835616","0.204906950162132","0","0","0.721477280814364","0","0","0","0",0.660204591251733,0.777118461085081
