"community","source","target","tp","fp","tn","fn","f1","g1","pf","pci","pii","recall","mcc","ifa","ifap","mdd","ifap2","ifa_pii","ifa_pci","ifap3","roi2","roi3"
"./prediction_result/KNN5/JURECZKO_result/jEdit_4.2.csv_jEdit_4.3.csv","./prediction","result/KNN5/JURECZKO","5","33","1088","6","0.204081632653061","0.619131622375235","0.0294380017841213","0.321622948890179","0.0335689045936396","0.454545454545455","0.231524741738576","1","1.94324706086033e-05","0.0915176828331987","0.0114404744775437","0.00088339222614841","0.021997556728939","0.00440822760399271",2.55943626007832,4.3745684809575
"./prediction_result/KNN5/JURECZKO_result/log4j_1.csv_log4j_1.1.csv","./prediction","result/KNN5/JURECZKO","20","11","74","17","0.588235294117647","0.666967102298333","0.129411764705882","0.541816391828698","0.254098360655738","0.540540540540541","0.434096872485802","0","0","1.94443995186317","0","0","0","0",1.35828752728418,1.45680448593374
"./prediction_result/KNN5/JURECZKO_result/log4j_1.1.csv_log4j_1.2.csv","./prediction","result/KNN5/JURECZKO","50","4","89","139","0.411522633744856","0.414512598388524","0.043010752688172","0.578170873115733","0.191489361702128","0.264550264550265","0.264703246251847","0","0","1.5605172143353","0","0","0","0",0.68744688261794,0.795074399397329
"./prediction_result/KNN5/JURECZKO_result/lucene_2.csv_lucene_2.2.csv","./prediction","result/KNN5/JURECZKO","54","26","211","90","0.482142857142857","0.527719883284702","0.109704641350211","0.525182611550352","0.20997375328084","0.375","0.315832508574389","0","0","1.05276211376037","0","0","0","0",1.02019112651254,1.12925908410161
"./prediction_result/KNN5/JURECZKO_result/lucene_2.2.csv_lucene_2.4.csv","./prediction","result/KNN5/JURECZKO","113","41","292","90","0.633053221288515","0.680996852587586","0.123123123123123","0.663170813343747","0.287313432835821","0.556650246305419","0.464723214699921","0","0","1.0176374779429","0","0","0","0",1.1712982062414,1.2752394456387
"./prediction_result/KNN5/JURECZKO_result/pBeans_1.csv_pBeans_2.csv","./prediction","result/KNN5/JURECZKO","8","24","30","2","0.380952380952381","0.655737704918033","0.444444444444444","0.876581112612059","0.5","0.8","0.258198889747161","0","0","0.454635311621642","0","0","0","0",1.16229983496142,1.2083950300349
"./prediction_result/KNN5/JURECZKO_result/poi_1.5.csv_poi_2.0RC1.csv","./prediction","result/KNN5/JURECZKO","20","164","185","17","0.180995475113122","0.535262206148282","0.469914040114613","0.781837052413077","0.476683937823834","0.540540540540541","0.0416290659548867","0","0","0.238441832281739","0","0","0","0",0.859009177810831,0.885431336660702
"./prediction_result/KNN5/JURECZKO_result/poi_2.0RC1.csv_poi_2.5.1.csv","./prediction","result/KNN5/JURECZKO","8","1","217","240","0.0622568093385214","0.0624910007199424","0.00458715596330275","0.110788331237067","0.01931330472103","0.032258064516129","0.100322455065063","0","0","0.424090202659989","0","0","0","0",0.495890221188589,0.697369580514815
"./prediction_result/KNN5/JURECZKO_result/poi_2.5.1.csv_poi_3.csv","./prediction","result/KNN5/JURECZKO","184","76","174","97","0.680221811460259","0.674773958311379","0.304","0.733137368117159","0.489642184557439","0.654804270462633","0.350281109309431","0","0","1.67144880102701","0","0","0","0",1.0710095193044,1.09289744736321
"./prediction_result/KNN5/JURECZKO_result/synapse_1.csv_synapse_1.1.csv","./prediction","result/KNN5/JURECZKO","7","4","166","53","0.197183098591549","0.208430493273543","0.0235294117647059","0.13108145676953","0.0478260869565217","0.116666666666667","0.191648365387045","1","3.92839443497601e-05","1.00800459845597","0.00669156664370067","0.00434782608695652","0.00903530720044481","0.00626769051164463",1.30421182066319,1.4734782697353
"./prediction_result/KNN5/JURECZKO_result/synapse_1.1.csv_synapse_1.2.csv","./prediction","result/KNN5/JURECZKO","27","14","169","59","0.425196850393701","0.468600770218229","0.0765027322404372","0.38864549105513","0.152416356877323","0.313953488372093","0.308098068369457","2","0.000185670020399272","1.04170956840894","0.0162037809908102","0.00743494423791822","0.0249726177437021","0.0136260786875488",1.16050869072287,1.28994949786368
"./prediction_result/KNN5/JURECZKO_result/velocity_1.4.csv_velocity_1.5.csv","./prediction","result/KNN5/JURECZKO","130","89","15","12","0.720221606648199","0.249201277955272","0.855769230769231","0.73850338645782","0.890243902439024","0.915492957746479","0.094385179000048","0","0","2.88636414237769","0","0","0","0",1.12416820459182,1.12907881424486
"./prediction_result/KNN5/JURECZKO_result/velocity_1.5.csv_velocity_1.6.1.csv","./prediction","result/KNN5/JURECZKO","55","85","98","23","0.504587155963303","0.608730024281439","0.46448087431694","0.865426863536504","0.53639846743295","0.705128205128205","0.220900750916363","0","0","0.927163797284545","0","0","0","0",1.0060143579237,1.03492561633326
"./prediction_result/KNN5/JURECZKO_result/xalan_2.4.0.csv_xalan_2.5.0.csv","./prediction","result/KNN5/JURECZKO","33","14","544","354","0.152073732718894","0.156825746258878","0.025089605734767","0.179787835118303","0.0497354497354497","0.0852713178294574","0.136128802270238","0","0","0.465052393613747","0","0","0","0",0.74302977916851,0.901757573892754
"./prediction_result/KNN5/JURECZKO_result/xalan_2.5.0.csv_xalan_2.6.0.csv","./prediction","result/KNN5/JURECZKO","199","170","589","212","0.51025641025641","0.596311558811559","0.223978919631094","0.518041134020861","0.315384615384615","0.484184914841849","0.267318894457874","0","0","0.724370115070274","0","0","0","0",1.16191494008253,1.19786776929671
"./prediction_result/KNN5/JURECZKO_result/xalan_2.6.0.csv_xalan_2.7.0.csv","./prediction","result/KNN5/JURECZKO","316","10","286","582","0.516339869281046","0.515897752052151","0.0337837837837838","0.751574704524271","0.273031825795645","0.351893095768374","0.30831293361011","0","0","0.598863668531633","0","0","0","0",0.68688435092933,0.776815767132585
"./prediction_result/KNN5/JURECZKO_result/xerces_1.csv_xerces_1.2.0.csv","./prediction","result/KNN5/JURECZKO","49","180","264","22","0.326666666666667","0.638814814814815","0.405405405405405","0.501089756290866","0.444660194174757","0.690140845070423","0.197542900765983","0","0","0.410772373609512","0","0","0","0",1.45945732216141,1.46206217745057
"./prediction_result/KNN5/JURECZKO_result/xerces_1.2.0.csv_xerces_1.3.0.csv","./prediction","result/KNN5/JURECZKO","3","31","445","66","0.058252427184466","0.0830921482587994","0.0651260504201681","0.0595442567737676","0.0623853211009174","0.0434782608695652","-0.0297640256692612","2","5.50229795364304e-05","0.23028762702034","0.00933174334715974","0.0036697247706422","0.0149937619236773","0.00741774760533347",0.713170038433999,0.713363718076637
"./prediction_result/KNN5/JURECZKO_result/xerces_1.3.0.csv_xerces_1.4.4.csv","./prediction","result/KNN5/JURECZKO","48","1","233","389","0.197530864197531","0.197854103827408","0.00427350427350427","0.247196410366301","0.0730253353204173","0.109839816933638","0.193366291047561","0","0","3.59170633326413","0","0","0","0",0.686023472254113,0.817526690822786
