Project,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max.cc.,avg.cc.,bugs,defective
poi,org.apache.poi.hssf.record.DrawingRecord,11,2,0,5,17,25,2,3,8,0.8,126,0.5,0,0.57894737,0.5681818,1,5,10.272727,3,1.2727273,1,True
poi,org.apache.poi.ddf.EscherBlipRecord,32,2,0,7,64,312,1,6,32,0.9092742,614,0.8125,0,0.38,0.265625,1,5,17.6875,1,0.96875,0,False
poi,org.apache.poi.hssf.record.ObjRecord,14,2,0,12,39,1,8,4,12,0.6923077,243,0.5,0,0.5,0.4,1,6,16.214285,2,1.2142857,5,True
poi,org.apache.poi.hssf.usermodel.HSSFPalette$CustomColor,7,2,0,3,18,13,1,2,3,0.375,145,1.0,0,0.5,0.42857143,0,0,19.142857,3,0.85714287,0,False
poi,org.apache.poi.hssf.usermodel.HSSFSheet,93,1,0,33,244,0,6,28,79,0.92595106,1441,0.4375,3,0.0,0.14492753,0,0,14.32258,18,1.655914,4,True
poi,org.apache.poi.hssf.record.TextObjectBaseRecord,38,2,1,6,60,255,1,5,36,0.9249249,801,0.5185185,6,0.23913044,0.33157894,1,6,19.368422,2,0.94736844,2,True
poi,org.apache.poi.hssf.record.PageBreakRecord,17,2,2,7,44,106,4,4,15,0.7604167,483,0.5,0,0.45833334,0.4852941,1,6,27.058823,5,1.5294118,2,True
poi,org.apache.poi.ddf.EscherSerializationListener,2,1,0,19,2,1,19,1,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
poi,org.apache.poi.util.BinaryTree$3$1,2,2,0,4,4,1,1,4,0,1.0,17,0.0,1,0.8,0.6666667,1,1,7.0,1,0.5,0,False
poi,org.apache.poi.hssf.usermodel.EscherGraphics2d,80,3,0,3,153,3060,0,3,72,0.83905965,838,1.0,2,0.5297619,0.07962963,2,20,9.3875,3,1.1375,0,False
poi,org.apache.poi.hssf.model.Workbook,86,1,0,98,300,2749,45,54,48,0.9142857,3446,1.0,5,0.0,0.16732027,0,0,38.90698,35,2.2209303,7,True
poi,org.apache.poi.ddf.EscherPropertyFactory,2,1,0,10,20,1,1,9,2,2.0,175,0.0,0,0.0,0.625,0,0,86.5,12,6.0,0,False
poi,org.apache.poi.util.BinaryTree$5,7,2,0,2,17,0,2,2,6,0.16666667,70,0.0,1,0.71428573,0.39285713,1,5,8.857142,3,1.2857143,0,False
poi,org.apache.poi.ddf.NullEscherSerializationListener,3,1,0,3,4,3,2,2,3,2.0,8,0.0,0,0.0,0.75,0,0,1.6666666,1,0.6666667,0,False
poi,org.apache.poi.hssf.model.Sheet,129,1,0,67,376,6636,5,62,95,0.9423564,3629,0.7297297,19,0.0,0.0671875,0,0,26.844961,42,2.2170544,11,True
poi,org.apache.poi.hssf.record.DrawingSelectionRecord,5,3,0,2,8,10,1,1,4,1.25,26,0.0,0,0.9230769,0.5,1,2,4.0,1,0.4,1,True
poi,org.apache.poi.ddf.EscherPropertyMetaData,4,1,0,1,5,0,1,0,4,1.125,33,0.25,0,0.0,0.5833333,0,0,5.25,1,0.5,0,False
poi,org.apache.poi.ddf.EscherRecord,20,1,14,32,36,164,31,4,18,0.84210527,141,1.0,0,0.0,0.2375,0,0,5.95,2,1.05,0,False
poi,org.apache.poi.ddf.EscherShapePathProperty,1,3,0,4,2,0,3,1,1,2.0,13,0.0,0,1.0,1.0,0,0,7.0,0,0.0,0,False
poi,org.apache.poi.poifs.property.DirectoryProperty$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
poi,org.apache.poi.ddf.EscherContainerRecord,11,2,0,14,46,25,8,6,11,0.95714283,366,0.14285715,0,0.6551724,0.22222222,1,6,31.636364,3,1.8181819,0,False
poi,org.apache.poi.util.SystemOutLogger,4,2,0,1,12,4,0,1,4,0.6666667,44,1.0,0,0.8888889,0.5,1,1,9.75,2,1.25,0,False
poi,org.apache.poi.hssf.model.AbstractShape,6,1,4,20,28,15,5,19,3,2.0,191,0.0,0,0.0,0.33333334,0,0,30.833334,6,2.3333333,1,True
poi,org.apache.poi.hssf.usermodel.HSSFClientAnchor,16,2,0,7,30,54,4,3,14,0.7,388,0.0,0,0.41666666,0.3625,1,1,23.0,4,1.5625,0,False
poi,org.apache.poi.ddf.EscherDgRecord,13,2,0,7,29,34,2,5,13,0.8541667,179,0.5,0,0.61290324,0.32307693,1,5,12.461538,1,0.9230769,0,False
poi,org.apache.poi.hssf.usermodel.HSSFPalette,6,1,0,6,11,0,2,4,5,0.0,170,1.0,1,0.0,0.5416667,0,0,27.166666,5,2.3333333,1,True
poi,org.apache.poi.hssf.record.formula.EqualPtg,9,2,0,4,13,36,2,2,9,1.125,62,0.0,0,0.3,0.33333334,0,0,5.6666665,1,0.7777778,1,True
poi,org.apache.poi.ddf.EscherClientAnchorRecord,27,2,0,8,47,195,3,5,27,0.875,484,0.8333333,0,0.42222223,0.2654321,1,5,16.481482,2,1.037037,1,True
poi,org.apache.poi.hssf.dev.EFHSSFListener,2,1,0,3,4,0,1,3,2,0.0,14,0.0,1,0.0,0.6666667,0,0,5.5,1,0.5,0,False
poi,org.apache.poi.hssf.usermodel.HSSFAnchor,12,1,2,15,13,42,15,0,12,0.8181818,62,0.0,0,0.0,0.7083333,0,0,3.8333333,1,0.8333333,0,False
poi,org.apache.poi.hssf.record.formula.OperationPtg,5,2,18,21,6,10,20,1,5,1.25,13,0.0,0,0.6363636,0.6,0,0,1.0,1,0.8,0,False
poi,org.apache.poi.hssf.record.Margin,2,1,0,5,2,1,5,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0,False
poi,org.apache.poi.ddf.EscherBoolProperty,3,3,0,6,4,1,5,1,3,2.0,24,0.0,0,0.875,0.5555556,0,0,7.0,2,1.3333334,0,False
poi,org.apache.poi.util.POILogFactory,4,1,0,8,15,4,6,2,2,0.33333334,55,1.0,0,0.0,0.33333334,0,0,12.5,2,0.75,0,False
poi,org.apache.poi.util.BinaryTree$6$1,2,2,0,4,3,1,1,4,0,1.0,15,0.0,1,0.8,0.6666667,1,1,6.0,1,0.5,0,False
poi,org.apache.poi.ddf.EscherTextboxRecord,9,2,0,7,41,4,1,6,8,0.875,302,0.5,0,0.7307692,0.35,1,5,32.11111,4,1.3333334,1,True
poi,org.apache.poi.hssf.record.VerticalPageBreakRecord,5,3,0,2,9,10,1,1,5,1.25,28,0.0,0,0.96,0.55,1,3,4.4,1,0.2,2,True
poi,org.apache.poi.hssf.usermodel.HSSFDateUtil,11,1,0,2,24,53,1,2,6,1.0333333,241,1.0,0,0.0,0.15714286,0,0,20.636364,4,1.6363636,0,False
poi,org.apache.poi.poifs.filesystem.EntryNode,10,1,2,6,14,19,3,4,6,0.6111111,71,1.0,2,0.0,0.325,0,0,5.9,3,1.3,0,False
poi,org.apache.poi.hssf.record.AbstractEscherHolderRecord,17,2,4,12,48,44,4,8,13,0.75,298,1.0,0,0.45833334,0.3875,1,6,16.352942,4,1.3529412,1,True
poi,org.apache.poi.hssf.record.GroupMarkerSubRecord,10,3,0,5,24,0,2,4,8,0.6666667,171,0.5,0,0.6315789,0.525,1,6,15.9,2,0.9,1,True
poi,org.apache.poi.hssf.record.EscherAggregate$1,2,2,0,3,6,0,1,2,1,0.0,29,0.0,0,0.6666667,0.625,0,0,13.0,3,1.5,0,False
poi,org.apache.poi.util.BinaryTree$3,7,2,0,2,17,0,2,2,6,0.16666667,70,0.0,1,0.71428573,0.39285713,1,5,8.857142,3,1.2857143,0,False
poi,org.apache.poi.hssf.usermodel.HSSFName,7,1,0,4,22,0,1,3,5,0.16666667,88,1.0,2,0.0,0.42857143,0,0,11.285714,2,1.0,1,True
poi,org.apache.poi.hssf.usermodel.HSSFPatriarch,12,1,0,10,24,6,2,9,11,0.7878788,156,0.0,1,0.0,0.375,0,0,11.5,2,1.0,1,True
poi,org.apache.poi.hssf.record.DrawingRecordForBiffViewer,5,3,0,2,8,10,1,1,4,1.25,26,0.0,0,0.9230769,0.5,1,2,4.0,1,0.4,1,True
poi,org.apache.poi.ddf.EscherArrayProperty,14,3,0,6,34,19,2,4,13,1.0769231,379,1.0,0,0.5555556,0.3857143,1,4,26.0,3,1.4285715,2,True
poi,org.apache.poi.hssf.record.aggregates.ColumnInfoRecordsAggregate,25,2,0,3,67,22,1,2,22,0.5,961,0.0,0,0.31428573,0.24444444,1,5,37.36,23,3.6,2,True
poi,org.apache.poi.util.BinaryTree$1$1,2,2,0,4,3,1,1,4,0,1.0,15,0.0,1,0.8,0.6666667,1,1,6.0,1,0.5,0,False
poi,org.apache.poi.hssf.usermodel.HSSFRow,24,1,0,9,52,86,4,5,16,0.67391306,451,0.8333333,3,0.0,0.18333334,0,0,17.541666,5,1.7083334,4,True
poi,org.apache.poi.ddf.EscherRecordFactory,1,1,0,19,1,0,19,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
poi,org.apache.poi.hssf.usermodel.HSSFRichTextString,14,1,0,5,41,21,4,1,14,0.5641026,243,0.0,0,0.0,0.29761904,0,0,16.142857,8,1.5714285,1,True
poi,org.apache.poi.hssf.usermodel.DummyGraphics2d,85,3,0,0,181,0,0,0,85,0.5,2890,0.5,0,0.51445085,0.07545639,2,20,32.97647,1,0.9882353,1,True
poi,org.apache.poi.ddf.EscherRGBProperty,5,3,0,4,6,0,3,1,5,2.0,37,0.0,0,0.7777778,0.46666667,0,0,6.4,1,0.8,0,False
poi,org.apache.poi.util.BinaryTree$4$1,2,2,0,4,4,1,1,4,0,1.0,17,0.0,1,0.8,0.6666667,1,1,7.0,1,0.5,0,False
poi,org.apache.poi.hssf.record.SubRecord,4,2,3,6,11,6,4,5,4,2.0,61,0.0,0,0.9166667,0.6875,0,0,14.25,5,1.25,3,True
poi,org.apache.poi.util.BinaryTree$6,6,3,0,3,16,0,2,3,5,0.2,93,0.0,1,0.7826087,0.5,3,11,14.333333,4,1.8333334,0,False
poi,org.apache.poi.hssf.usermodel.HSSFWorkbook,54,1,0,34,183,89,4,30,45,0.87821615,1831,0.72727275,4,0.0,0.14016172,0,0,32.703705,32,2.2962964,11,True
poi,org.apache.poi.hssf.record.MergeCellsRecord,15,2,0,6,39,49,3,4,13,0.75,369,0.5,0,0.47826087,0.51666665,1,6,23.466667,2,1.2666667,1,True
poi,org.apache.poi.hssf.usermodel.EscherGraphics,47,2,0,15,101,665,1,14,41,0.8369565,997,1.0,3,0.5319149,0.18561873,2,18,20.042553,7,1.531915,0,False
poi,org.apache.poi.hssf.record.PageBreakRecord$Break,1,1,0,3,2,0,3,1,1,2.0,20,0.0,1,0.0,1.0,0,0,15.0,0,0.0,0,False
poi,org.apache.poi.util.BinaryTree$4,6,3,0,2,13,0,2,2,5,0.2,50,0.0,1,0.7826087,0.5,2,9,7.1666665,2,1.0,0,False
poi,org.apache.poi.ddf.EscherDggRecord$1,2,1,0,2,4,1,1,2,1,1.0,31,0.0,1,0.0,0.6666667,0,0,14.0,3,1.5,0,False
poi,org.apache.poi.hssf.model.DrawingManager,7,1,0,7,30,0,4,3,4,0.33333334,212,0.0,1,0.0,0.47619048,0,0,29.0,7,2.142857,0,False
poi,org.apache.poi.hssf.record.formula.NotEqualPtg,9,2,0,4,13,36,2,2,9,1.125,62,0.0,0,0.3,0.33333334,0,0,5.6666665,1,0.7777778,1,True
poi,org.apache.poi.util.BinaryTree$5$1,2,2,0,4,4,1,1,4,0,1.0,17,0.0,1,0.8,0.6666667,1,1,7.0,1,0.5,0,False
poi,org.apache.poi.hssf.record.UnknownRecord,11,2,0,10,22,0,7,3,8,0.35,180,1.0,0,0.57894737,0.54545456,1,6,15.181818,3,1.0,3,True
poi,org.apache.poi.hssf.usermodel.HSSFChildAnchor,5,2,0,5,7,6,4,1,5,2.0,46,0.0,0,0.7692308,0.7,1,1,8.2,2,1.0,0,False
poi,org.apache.poi.ddf.EscherDump$1PropName,1,1,0,1,2,0,1,1,1,2.0,16,0.0,1,0.0,1.0,0,0,12.0,0,0.0,0,False
poi,org.apache.poi.ddf.EscherOptRecord,12,2,0,15,49,0,8,8,11,0.75757575,269,0.33333334,0,0.6333333,0.2777778,1,5,21.166666,3,1.25,0,False
poi,org.apache.poi.hssf.model.PolygonShape,5,2,0,17,48,6,1,17,2,0.9166667,439,0.6666667,2,0.5555556,0.55,1,1,86.2,4,1.4,1,True
poi,org.apache.poi.hssf.record.formula.AbstractFunctionPtg,16,2,2,6,31,102,3,3,11,0.93333334,9857,0.75,1,0.1764706,0.1904762,0,0,614.5625,5,1.1875,1,True
poi,org.apache.poi.ddf.EscherClientDataRecord,9,2,0,10,27,6,5,5,9,0.875,180,0.33333334,0,0.7037037,0.35555556,1,5,18.666666,2,1.1111112,0,False
poi,org.apache.poi.hssf.usermodel.HSSFTextbox,11,3,0,9,14,41,5,4,11,0.9166667,66,0.0,1,0.64285713,0.3272727,0,0,4.4545455,1,0.90909094,0,False
poi,org.apache.poi.ddf.UnknownEscherRecord,12,2,0,6,47,28,1,5,11,0.6363636,353,1.0,0,0.6551724,0.24675325,1,6,28.166666,3,1.3333334,0,False
poi,org.apache.poi.ddf.EscherSimpleProperty,8,2,3,11,23,0,7,4,8,0.14285715,115,1.0,0,0.5714286,0.375,1,1,13.25,5,1.25,0,False
poi,org.apache.poi.hssf.usermodel.StaticFontMetrics,3,1,0,2,24,1,1,1,1,0.75,121,1.0,0,0.0,0.5,0,0,38.666668,8,2.6666667,0,False
poi,org.apache.poi.hssf.record.NameRecord,62,2,0,14,108,1491,5,10,56,0.95796555,1287,0.4871795,0,0.1594203,0.20362903,1,6,19.129032,6,1.4193548,5,True
poi,org.apache.poi.hssf.record.aggregates.RowRecordsAggregate,22,2,0,3,47,175,1,2,20,0.63095236,475,0.0,0,0.34375,0.3030303,1,5,20.40909,7,2.090909,3,True
poi,org.apache.poi.hssf.dev.BiffViewer$RecordDetails,6,1,0,3,9,0,1,3,6,0.64,59,0.0,1,0.0,0.33333334,0,0,8.0,1,0.8333333,0,False
poi,org.apache.poi.ddf.EscherDggRecord,17,2,0,10,48,38,3,8,17,0.8229167,419,0.6666667,1,0.54285717,0.27450982,1,5,23.294117,3,1.1764706,0,False
poi,org.apache.poi.ddf.EscherComplexProperty,9,2,1,6,32,0,2,4,9,0.125,172,0.0,0,0.53333336,0.35185185,1,1,18.0,4,1.1111112,0,False
poi,org.apache.poi.util.BinaryTree$1,6,3,0,3,16,0,2,3,5,0.2,93,0.0,1,0.7826087,0.5,3,11,14.333333,4,1.8333334,0,False
poi,org.apache.poi.ddf.EscherChildAnchorRecord,15,2,0,6,31,43,1,5,15,0.8333333,229,0.6666667,0,0.57575756,0.33333334,1,5,13.866667,1,0.93333334,0,False
poi,org.apache.poi.hssf.model.TextboxShape,8,2,0,20,59,20,2,19,4,0.8214286,267,1.0,4,0.41666666,0.6666667,1,1,31.875,1,0.875,0,False
poi,org.apache.poi.hssf.model.LineShape,5,2,0,16,41,6,1,16,2,0.75,181,1.0,2,0.5555556,0.55,1,1,34.8,3,1.2,0,False
poi,org.apache.poi.hssf.record.StringRecord,17,2,0,9,32,74,5,4,13,0.75,224,0.75,0,0.44,0.29411766,1,6,11.941176,2,1.117647,3,True
poi,org.apache.poi.hssf.model.ConvertAnchor,2,1,0,8,36,1,2,6,2,2.0,137,0.0,0,0.0,0.5,0,0,67.5,2,1.0,0,False
