Project,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max.cc.,avg.cc.,bugs,defective
lucene,org.apache.lucene.search.QueryWrapperFilter,5,2,0,7,17,0,2,6,5,0.0,62,1.0,1,0.2,0.4,1,1,11.2,2,1.0,1,True
lucene,org.apache.lucene.search.Searcher,23,1,3,40,28,247,29,14,22,0.90909094,131,1.0,1,0.0,0.27391306,0,0,4.652174,1,0.95652175,4,True
lucene,org.apache.lucene.search.function.ValueSourceQuery$ValueSourceWeight,7,1,0,10,12,3,2,10,7,0.6666667,68,0.25,2,0.0,0.30952382,0,0,8.142858,1,0.85714287,0,False
lucene,org.apache.lucene.search.MultiPhraseQuery$MultiPhraseWeight,7,1,0,14,47,0,1,14,7,0.6666667,400,1.0,2,0.0,0.30952382,0,0,55.285713,1,0.85714287,0,False
lucene,org.apache.lucene.search.PrefixFilter,4,2,0,4,13,0,1,4,4,0.0,52,1.0,1,0.25,0.5,0,0,11.75,1,0.75,1,True
lucene,org.apache.lucene.index.MultiReader,28,2,0,17,61,0,1,16,17,0.6825397,664,1.0,1,0.6976744,0.15773809,1,9,22.464285,6,1.3928572,4,True
lucene,org.apache.lucene.search.DisjunctionMaxQuery,14,2,0,6,38,0,1,6,11,0.3846154,318,1.0,0,0.5,0.17142858,2,5,21.571428,6,1.5714285,2,True
lucene,org.apache.lucene.store.FSDirectory$FSIndexInput$Descriptor,3,2,0,1,7,1,1,0,2,0.8333333,38,0.33333334,0,0.9512195,0.5555556,0,0,10.666667,1,0.6666667,0,False
lucene,org.apache.lucene.store.LockFactory,5,1,4,8,6,4,7,1,5,0.5,19,1.0,0,0.0,0.8,0,0,2.6,1,0.8,1,True
lucene,org.apache.lucene.store.RAMDirectory,17,2,0,11,42,0,2,10,15,0.5625,393,0.33333334,0,0.5862069,0.3529412,1,5,21.941177,2,0.88235295,2,True
lucene,org.apache.lucene.index.MultiLevelSkipListReader$SkipBuffer,7,2,0,2,11,0,1,1,6,0.5,77,1.0,0,0.7,0.34285715,1,4,9.571428,1,0.85714287,0,False
lucene,org.apache.lucene.index.MultiLevelSkipListWriter,6,1,1,3,16,0,1,2,0,0.46666667,178,1.0,1,0.0,0.6111111,0,0,28.166666,3,1.3333334,0,False
lucene,org.apache.lucene.document.DateTools,8,1,0,2,27,18,1,1,6,0.42857143,567,1.0,0,0.0,0.31428573,0,0,68.875,8,2.5,1,True
lucene,org.apache.lucene.analysis.standard.StandardTokenizerTokenManager,22,1,0,5,38,153,1,4,7,0.8503401,3785,0.114285715,1,0.0,0.3809524,0,0,169.45454,236,14.045455,0,False
lucene,org.apache.lucene.store.LockObtainFailedException,1,4,0,5,2,0,5,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0,False
lucene,org.apache.lucene.search.ConstantScoreQuery$ConstantWeight,7,1,0,11,23,0,1,11,7,0.5833333,139,1.0,2,0.0,0.30952382,0,0,18.285715,1,0.85714287,0,False
lucene,org.apache.lucene.search.MatchAllDocsQuery$MatchAllDocsWeight,8,1,0,10,19,0,1,10,8,0.64285713,105,1.0,2,0.0,0.29166666,0,0,11.625,2,1.0,0,False
lucene,org.apache.lucene.search.function.ByteFieldSource$1,5,2,0,2,12,0,1,2,3,0.375,46,1.0,1,0.75,0.55,1,6,7.8,1,0.8,0,False
lucene,org.apache.lucene.search.DisjunctionMaxQuery$DisjunctionMaxWeight,7,1,0,10,35,0,1,10,7,0.3888889,259,1.0,2,0.0,0.30952382,0,0,35.57143,2,1.0,0,False
lucene,org.apache.lucene.search.function.ValueSourceQuery$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
lucene,org.apache.lucene.index.FieldsReader$LazyField,11,2,0,9,25,0,1,9,10,0.33333334,250,1.0,1,0.64,0.2840909,1,3,21.454546,4,1.6363636,0,False
lucene,org.apache.lucene.search.spans.NearSpansOrdered,15,1,0,6,41,25,3,5,7,0.74725276,661,0.84615386,3,0.0,0.20238096,0,0,42.2,6,1.5333333,0,False
lucene,org.apache.lucene.search.function.ShortFieldSource$1,5,2,0,2,12,0,1,2,3,0.375,46,1.0,1,0.75,0.55,1,6,7.8,1,0.8,0,False
lucene,org.apache.lucene.index.ParallelReader$ParallelTermPositions,7,2,0,6,16,0,1,6,7,0.6666667,65,1.0,1,0.61538464,0.37142858,1,8,8.142858,1,0.71428573,0,False
lucene,org.apache.lucene.index.TermInfosReader,17,1,0,9,35,72,2,7,4,0.65,474,1.0,6,0.0,0.3137255,0,0,26.294117,4,1.117647,4,True
lucene,org.apache.lucene.search.MatchAllDocsQuery$MatchAllScorer,6,2,0,7,10,1,1,6,5,0.68,71,0.2,2,0.61538464,0.33333334,1,3,10.0,3,1.1666666,0,False
lucene,org.apache.lucene.search.TermQuery$TermWeight,8,1,0,12,40,0,1,12,8,0.6904762,323,1.0,2,0.0,0.29166666,0,0,38.625,1,0.875,0,False
lucene,org.apache.lucene.store.NativeFSLock,7,2,0,2,32,1,1,1,6,0.5833333,485,1.0,0,0.44444445,0.44444445,1,1,67.42857,3,1.1428572,0,False
lucene,org.apache.lucene.search.DisjunctionSumScorer,12,2,1,7,37,0,2,5,9,0.45454547,357,1.0,1,0.44444445,0.41666666,1,3,28.083334,1,0.8333333,0,False
lucene,org.apache.lucene.search.FieldSortedHitQueue$1,2,2,0,6,14,1,1,6,0,2.0,71,0.0,0,0.6666667,0.6666667,1,1,34.5,1,0.5,0,False
lucene,org.apache.lucene.search.IndexSearcher,15,2,0,21,34,0,3,19,14,0.35714287,164,0.5,1,0.6666667,0.1897436,1,3,9.8,1,0.73333335,2,True
lucene,org.apache.lucene.index.IndexWriter$Num,3,1,0,1,4,0,1,0,0,0.0,17,1.0,0,0.0,0.8333333,0,0,4.3333335,1,0.6666667,0,False
lucene,org.apache.lucene.search.PhrasePositions,5,1,0,6,12,0,5,1,0,0.6785714,95,0.0,2,0.0,0.53333336,0,0,16.6,1,0.8,0,False
lucene,org.apache.lucene.queryParser.QueryParserConstants,1,1,0,2,1,0,2,0,0,2.0,174,0.0,0,0.0,0.0,0,0,136.0,0,0.0,2,True
lucene,org.apache.lucene.search.payloads.BoostingTermQuery$BoostingTermWeight$BoostingSpanScorer,5,3,0,8,24,0,1,8,3,0.5,185,0.8,2,0.7777778,0.34285715,2,6,35.0,1,0.8,0,False
lucene,org.apache.lucene.document.FieldSelectorResult,4,1,0,7,6,0,7,0,2,0.875,83,0.125,7,0.0,0.5555556,1,1,17.75,5,1.5,0,False
lucene,org.apache.lucene.search.FieldCacheImpl$11,2,2,0,6,20,0,1,6,0,0.0,104,1.0,1,0.6666667,0.625,1,1,50.5,1,0.5,0,False
lucene,org.apache.lucene.store.Directory,18,1,3,36,33,141,32,4,18,0.8235294,177,1.0,1,0.0,0.2962963,0,0,8.777778,1,0.9444444,4,True
lucene,org.apache.lucene.search.FieldSortedHitQueue$3,4,1,0,3,6,0,1,2,3,0.33333334,48,1.0,0,0.0,0.5833333,0,0,10.75,3,1.25,0,False
lucene,org.apache.lucene.util.BitVector,14,1,0,5,28,0,2,3,8,0.28846154,1483,1.0,0,0.0,0.32051283,0,0,104.64286,10,1.8571428,0,False
lucene,org.apache.lucene.search.BooleanScorer$Bucket,1,1,0,3,2,0,3,0,0,2.0,12,0.0,1,0.0,1.0,0,0,6.0,0,0.0,0,False
lucene,org.apache.lucene.index.MultipleTermPositions$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
lucene,org.apache.lucene.search.FieldCacheImpl$10,2,2,0,7,23,1,1,7,0,1.0,133,1.0,1,0.6666667,0.625,1,1,65.0,1,0.5,0,False
lucene,org.apache.lucene.search.spans.SpanOrQuery,11,3,0,8,42,0,3,6,10,0.45,286,1.0,0,0.61538464,0.22077923,2,2,24.818182,7,1.7272727,0,False
lucene,org.apache.lucene.store.IndexInput,15,1,5,31,18,103,31,0,15,0.9285714,256,1.0,0,0.0,0.28,0,0,16.0,1,0.93333334,1,True
lucene,org.apache.lucene.index.KeepOnlyLastCommitDeletionPolicy,3,1,0,4,7,3,2,2,3,2.0,28,0.0,0,0.0,0.8333333,0,0,8.333333,2,1.0,1,True
lucene,org.apache.lucene.search.BooleanScorer2$Coordinator,5,1,0,5,8,2,4,3,0,0.5,64,0.5,1,0.0,0.53333336,0,0,11.0,2,0.8,0,False
lucene,org.apache.lucene.index.IndexModifier,26,1,0,10,55,0,0,10,22,0.344,705,1.0,4,0.0,0.18461539,0,0,25.73077,2,1.1538461,5,True
lucene,org.apache.lucene.index.ParallelReader$ParallelTermDocs,10,1,1,6,22,0,2,5,10,0.3888889,95,1.0,2,0.0,0.28333333,0,0,8.3,1,0.8,0,False
lucene,org.apache.lucene.index.MultiTermDocs,11,1,1,6,21,1,2,4,9,0.51428574,258,1.0,4,0.0,0.24675325,0,0,21.818182,1,0.90909094,0,False
lucene,org.apache.lucene.index.MultiTermPositions,6,2,0,5,12,3,1,4,5,2.0,36,0.0,0,0.6666667,0.30555555,1,1,5.0,1,0.8333333,0,False
lucene,org.apache.lucene.store.SingleInstanceLock,5,2,0,2,12,0,1,1,5,0.125,82,0.5,0,0.5,0.46666667,1,1,15.0,1,0.8,0,False
lucene,org.apache.lucene.search.IndexSearcher$1,2,2,0,2,5,0,1,2,1,0.33333334,28,1.0,2,0.5,0.5833333,0,0,11.5,2,1.0,0,False
lucene,org.apache.lucene.search.FieldCache$FloatParser,1,1,0,5,1,0,5,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
lucene,org.apache.lucene.search.FieldCache,13,1,0,16,14,78,10,8,12,1.0416666,20,0.0,1,0.0,0.42708334,0,0,0.3846154,1,0.9230769,1,True
lucene,org.apache.lucene.search.function.ShortFieldSource,7,3,0,7,22,9,2,6,6,0.7777778,122,0.33333334,1,0.7058824,0.33333334,2,3,16.0,6,1.7142857,1,True
lucene,org.apache.lucene.index.IndexWriter,80,1,0,23,171,1344,4,22,52,0.84317863,2846,0.7222222,10,0.0,0.1005996,0,0,34.125,4,0.9875,47,True
lucene,org.apache.lucene.search.SloppyPhraseScorer$1,2,1,0,2,3,1,1,2,1,1.0,17,1.0,1,0.0,0.6666667,0,0,7.0,1,0.5,0,False
lucene,org.apache.lucene.index.SegmentInfos$1,2,2,0,4,4,0,1,4,0,0.0,18,1.0,1,0.6666667,0.625,0,0,7.5,1,0.5,0,False
lucene,org.apache.lucene.index.IndexFileDeleter$CommitPoint,4,1,0,5,14,0,1,5,4,0.8,91,0.2,1,0.0,0.4375,0,0,20.5,3,1.5,0,False
lucene,org.apache.lucene.document.Field$Store,2,2,0,5,3,1,4,1,0,1.0,25,0.0,3,1.0,1.0,0,0,10.0,0,0.0,0,False
lucene,org.apache.lucene.search.RemoteSearchable_Stub,14,3,0,13,24,69,0,13,12,0.96336997,723,0.5714286,0,0.45454547,0.20512821,0,0,49.142857,1,0.85714287,0,False
lucene,org.apache.lucene.index.CompoundFileWriter,6,1,0,6,39,0,1,5,5,0.6,339,1.0,1,0.0,0.33333334,0,0,54.666668,4,1.3333334,3,True
lucene,org.apache.lucene.search.function.FloatFieldSource,7,3,0,7,22,9,2,6,6,0.7777778,122,0.33333334,1,0.7058824,0.33333334,2,3,16.0,6,1.7142857,2,True
lucene,org.apache.lucene.search.FieldCacheImpl$12,2,2,0,8,17,1,1,8,0,1.0,78,1.0,1,0.6666667,0.625,1,1,37.5,1,0.5,0,False
lucene,org.apache.lucene.search.FilterManager$FilterCleaner$1,2,1,0,3,5,1,1,3,1,1.0,52,1.0,2,0.0,0.625,0,0,24.0,5,2.5,0,False
lucene,org.apache.lucene.search.PhraseQueue,2,2,0,5,4,1,3,2,0,2.0,51,0.0,0,0.9166667,0.6666667,1,3,24.5,6,3.0,0,False
lucene,org.apache.lucene.index.MultipleTermPositions$IntQueue,8,1,0,2,11,0,1,1,0,0.35714287,107,1.0,0,0.0,0.41666666,0,0,11.875,2,0.875,0,False
lucene,org.apache.lucene.queryParser.QueryParser$JJCalls,1,1,0,2,2,0,1,1,0,2.0,8,0.0,2,0.0,1.0,0,0,3.0,0,0.0,0,False
lucene,org.apache.lucene.search.function.CustomScoreQuery,17,2,0,9,43,48,2,8,13,0.5625,263,1.0,2,0.44444445,0.13574661,2,4,14.294118,7,1.6470588,1,True
lucene,org.apache.lucene.search.MultiSearcher,16,2,1,22,53,0,2,21,14,0.46666667,577,1.0,1,0.5945946,0.23125,1,5,34.875,6,1.25,0,False
lucene,org.apache.lucene.search.QueryFilter,3,3,0,4,7,3,0,4,3,2.0,20,0.0,0,0.71428573,0.5555556,2,3,5.6666665,1,0.6666667,0,False
lucene,org.apache.lucene.search.FuzzyQuery,10,3,0,13,42,7,1,12,9,0.6388889,280,0.5,0,0.72,0.2857143,3,4,26.6,6,1.4,1,True
lucene,org.apache.lucene.search.spans.NearSpansOrdered$1,2,1,0,2,4,1,1,2,1,1.0,17,1.0,1,0.0,0.6666667,0,0,7.0,1,0.5,0,False
lucene,org.apache.lucene.document.FieldSelector,1,1,0,18,1,0,17,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
lucene,org.apache.lucene.index.CorruptIndexException,1,4,0,28,2,0,28,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0,False
lucene,org.apache.lucene.search.CachingWrapperFilter,5,2,1,3,16,0,1,2,5,0.5,102,1.0,1,0.2,0.4,1,1,19.0,2,1.0,1,True
lucene,org.apache.lucene.index.FieldReaderException,4,4,0,1,8,6,1,0,4,2.0,20,0.0,0,1.0,0.6666667,0,0,4.0,0,0.0,0,False
lucene,org.apache.lucene.search.FieldCacheImpl$Entry,4,1,0,8,11,0,8,0,2,0.0,112,0.0,0,0.0,0.5,1,1,26.0,10,3.25,0,False
lucene,org.apache.lucene.index.FieldInfos,20,1,0,18,51,164,12,6,16,0.94078946,482,0.25,0,0.0,0.2611111,0,0,22.7,8,1.5,2,True
lucene,org.apache.lucene.index.SegmentTermPositions,15,2,0,6,27,7,1,6,7,0.6122449,287,1.0,1,0.44,0.2,1,3,17.666666,3,1.0666667,1,True
lucene,org.apache.lucene.index.IndexFileDeleter$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
lucene,org.apache.lucene.search.FieldCache$StringIndex,1,1,0,8,2,0,8,0,1,2.0,12,0.0,0,0.0,1.0,0,0,9.0,0,0.0,0,False
lucene,org.apache.lucene.index.IndexFileDeleter$RefCount,6,1,0,2,7,13,1,1,0,0.4,35,0.0,0,0.0,0.3888889,0,0,4.6666665,1,0.6666667,0,False
lucene,org.apache.lucene.index.TermInfosWriter,6,1,0,9,29,0,2,7,0,0.45,395,0.6666667,5,0.0,0.47916666,0,0,62.833332,1,0.6666667,3,True
lucene,org.apache.lucene.index.CompoundFileReader$FileEntry,2,1,0,2,3,1,1,1,0,2.0,10,0.0,0,0.0,0.75,0,0,3.0,0,0.0,0,False
lucene,org.apache.lucene.search.function.DocValues,14,1,6,16,19,79,15,1,11,0.72307694,133,1.0,0,0.0,0.78571427,0,0,8.142858,3,1.0,1,True
lucene,org.apache.lucene.search.function.ValueSourceQuery$ValueSourceScorer,7,2,0,10,22,0,1,10,5,0.5,143,1.0,4,0.61538464,0.36734694,1,3,18.428572,1,0.71428573,0,False
lucene,org.apache.lucene.search.ScoreDocComparator$2,4,1,0,2,6,6,1,2,3,2.0,31,0.0,0,0.0,0.75,0,0,6.75,3,1.25,0,False
lucene,org.apache.lucene.search.BooleanClause$Occur,3,2,0,12,4,1,11,1,1,0.6666667,38,0.0,3,0.75,0.75,0,0,10.666667,3,1.0,0,False
lucene,org.apache.lucene.search.function.OrdFieldSource,7,2,0,6,21,0,1,6,5,0.6666667,92,0.6666667,0,0.5,0.375,2,2,11.714286,3,1.0,2,True
lucene,org.apache.lucene.search.spans.SpanNearQuery,12,3,0,8,47,0,2,8,12,0.59090906,353,1.0,0,0.5925926,0.20833333,2,2,28.083334,7,1.75,0,False
lucene,org.apache.lucene.store.FSDirectory$FSIndexInput,8,3,0,3,18,6,1,2,5,0.5714286,119,0.5,1,0.8125,0.35,2,8,13.625,1,0.75,0,False
lucene,org.apache.lucene.index.SegmentTermPositionVector,4,2,0,4,5,0,1,3,3,0.6666667,65,0.6666667,1,0.7777778,0.47619048,0,0,14.5,4,2.0,0,False
lucene,org.apache.lucene.search.FieldCacheImpl$CreationPlaceholder,1,1,0,1,2,0,1,0,0,2.0,5,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0,False
lucene,org.apache.lucene.queryParser.QueryParser$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
lucene,org.apache.lucene.search.FieldCacheImpl$6,2,2,0,8,17,1,1,8,0,1.0,78,1.0,1,0.6666667,0.625,1,1,37.5,1,0.5,0,False
lucene,org.apache.lucene.search.function.FieldScoreQuery,2,3,0,7,12,1,0,7,1,2.0,52,0.0,0,0.94736844,0.8333333,0,0,25.0,5,2.5,0,False
lucene,org.apache.lucene.search.function.FloatFieldSource$1,4,2,0,2,11,0,1,2,2,0.33333334,40,1.0,1,0.8,0.5625,1,6,8.5,1,0.75,0,False
lucene,org.apache.lucene.index.FieldsWriter,4,1,0,8,39,0,2,6,0,0.8888889,235,0.5,3,0.0,0.375,0,0,56.25,2,1.0,7,True
lucene,org.apache.lucene.search.function.ByteFieldSource,7,3,0,7,22,9,2,6,6,0.7777778,122,0.33333334,1,0.7058824,0.33333334,2,3,16.0,6,1.7142857,1,True
lucene,org.apache.lucene.document.Field,11,2,0,8,21,0,2,6,11,2.0,392,0.0,0,0.8,0.35227272,1,4,34.636364,2,0.72727275,2,True
lucene,org.apache.lucene.search.Hits,11,1,0,13,28,19,3,12,5,0.64,338,1.0,6,0.0,0.32467532,0,0,28.818182,4,1.1818181,2,True
lucene,org.apache.lucene.search.BooleanScorer2$1,2,3,0,3,6,0,2,3,1,0.0,36,1.0,1,0.94736844,0.625,2,4,16.0,1,0.5,0,False
lucene,org.apache.lucene.index.SegmentInfos,30,4,0,16,75,349,10,8,23,0.9367816,515,0.6666667,0,0.7383177,0.15517241,1,3,15.766666,6,1.2666667,8,True
lucene,org.apache.lucene.search.FilteredQuery,9,2,0,9,26,0,2,8,8,0.3125,143,0.0,2,0.6,0.22222222,2,4,14.666667,5,1.3333334,2,True
lucene,org.apache.lucene.analysis.WordlistLoader,4,1,0,2,17,6,2,0,4,2.0,147,0.0,0,0.0,0.33333334,0,0,35.75,1,0.75,0,False
lucene,org.apache.lucene.index.IndexFileNames,3,1,0,5,8,3,5,0,0,1.3333334,205,0.0,0,0.0,0.5,0,0,63.333332,3,1.0,3,True
lucene,org.apache.lucene.document.MapFieldSelector,4,1,0,2,10,0,0,2,4,0.0,83,0.0,0,0.0,0.4,0,0,19.5,2,0.5,1,True
lucene,org.apache.lucene.search.FieldSortedHitQueue$4,4,1,0,4,5,0,1,3,3,0.33333334,50,1.0,1,0.0,0.5833333,0,0,11.25,3,1.25,0,False
lucene,org.apache.lucene.search.FieldCache$IntParser,1,1,0,5,1,0,5,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
lucene,org.apache.lucene.search.function.ReverseOrdFieldSource$1,6,2,0,2,13,1,1,2,4,0.33333334,62,1.0,1,0.7058824,0.5416667,1,6,8.833333,1,0.8333333,0,False
lucene,org.apache.lucene.search.QueryWrapperFilter$1,2,2,0,2,4,0,1,2,1,0.5,18,1.0,1,0.5,0.6,0,0,7.0,1,0.5,0,False
lucene,org.apache.lucene.search.BooleanScorer,12,2,0,8,29,26,1,7,7,0.6090909,461,1.0,3,0.44444445,0.30555555,1,3,36.583332,2,1.0833334,0,False
lucene,org.apache.lucene.index.CompoundFileReader$CSIndexInput,6,3,0,3,11,9,1,2,2,0.53333336,77,0.0,1,0.8666667,0.46666667,2,6,11.333333,1,0.6666667,0,False
lucene,org.apache.lucene.search.BooleanQuery$1,2,3,0,3,3,1,1,3,1,1.0,12,1.0,1,0.95454544,0.625,1,1,4.5,1,0.5,0,False
lucene,org.apache.lucene.search.function.ReverseOrdFieldSource,7,2,0,6,21,0,1,6,5,0.6666667,99,0.33333334,0,0.5,0.375,2,2,12.714286,3,1.0,2,True
lucene,org.apache.lucene.index.IndexFileDeleter,16,1,0,11,68,8,3,9,4,0.68333334,814,1.0,2,0.0,0.2361111,0,0,49.375,2,1.0,11,True
lucene,org.apache.lucene.search.BooleanQuery$TooManyClauses,2,4,0,2,8,1,2,1,2,2.0,14,0.0,0,0.9285714,1.0,1,1,6.0,1,0.5,0,False
lucene,org.apache.lucene.search.FieldSortedHitQueue$2,4,1,0,3,6,0,1,2,3,0.33333334,46,1.0,0,0.0,0.5833333,0,0,10.25,3,1.25,0,False
lucene,org.apache.lucene.index.MultiLevelSkipListReader,10,1,1,4,21,0,1,3,1,0.61904764,477,1.0,1,0.0,0.5,0,0,45.3,2,1.0,1,True
lucene,org.apache.lucene.search.ConstantScoreQuery$ConstantScorer,6,2,0,8,11,1,1,7,6,0.7,69,0.25,1,0.61538464,0.33333334,1,3,9.833333,1,0.8333333,0,False
lucene,org.apache.lucene.store.RAMInputStream,8,2,0,3,13,0,1,2,7,0.5,204,0.875,1,0.6666667,0.3,1,4,23.5,2,1.0,3,True
lucene,org.apache.lucene.search.FieldCacheImpl$9,2,2,0,6,17,1,1,6,0,1.0,70,1.0,1,0.6666667,0.625,1,1,33.5,1,0.5,0,False
