Project,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max.cc.,avg.cc.,bugs,defective
log4j,org.apache.log4j.test.Min,5,1,0,8,26,10,0,8,2,2.0,508,0.0,0,0.0,0.26666668,0,0,100.6,3,1.4,0,False
log4j,org.apache.log4j.FileAppender,16,3,1,8,40,0,1,7,13,0.6666667,306,0.6,0,0.75555557,0.32291666,1,13,17.8125,6,1.375,3,True
log4j,org.apache.log4j.helpers.DateLayout,11,2,0,6,27,19,0,6,11,0.9111111,199,0.5555556,0,0.44444445,0.3030303,0,0,16.272728,7,2.0,1,True
log4j,org.apache.log4j.config.PropertyGetter$PropertyCallback,1,1,0,2,1,0,2,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
log4j,org.apache.log4j.Category,50,1,2,46,90,637,38,12,43,0.8148688,778,0.5,5,0.0,0.14913657,0,0,14.28,6,2.08,9,True
log4j,org.apache.log4j.net.JMSAppender,13,2,0,5,38,44,0,5,11,0.8452381,284,0.0,0,0.6,0.3653846,2,3,20.307692,5,1.6923077,2,True
log4j,org.apache.log4j.helpers.Loader,4,1,0,2,19,4,1,1,2,0.6666667,139,0.0,0,0.0,0.5555556,0,0,33.5,3,1.25,1,True
log4j,org.apache.log4j.AppenderSkeleton,22,1,8,20,35,175,11,9,21,0.9047619,193,0.875,5,0.0,0.2012987,0,0,7.409091,4,1.3636364,4,True
log4j,org.apache.log4j.helpers.PatternParser$ClassNamePatternConverter,2,3,0,5,5,1,1,5,0,1.0,15,1.0,1,0.8333333,0.6,1,1,6.0,1,0.5,0,False
log4j,org.apache.log4j.net.SMTPAppender,27,2,0,10,80,239,0,10,22,0.9380342,565,0.055555556,2,0.41860464,0.24074075,2,3,19.25926,10,1.8518518,3,True
log4j,org.apache.log4j.PatternLayout,10,2,0,7,19,27,3,4,9,0.90123457,130,0.6666667,1,0.5,0.5,0,0,11.1,3,1.2,1,True
log4j,org.apache.log4j.WriterAppender,19,2,1,9,43,85,2,7,13,0.7037037,285,0.6666667,1,0.5294118,0.19078948,1,3,13.842105,5,1.8947369,4,True
log4j,org.apache.log4j.spi.RootCategory,3,2,0,4,6,3,2,3,3,2.0,25,0.0,0,0.9591837,0.8333333,1,5,7.3333335,2,1.0,0,False
log4j,org.apache.log4j.test.CategoryWrapper,7,1,0,6,22,11,0,6,3,0.6666667,107,0.0,1,0.0,0.375,0,0,13.857142,2,0.85714287,0,False
log4j,org.apache.log4j.nt.NTEventLogAppender,19,2,0,8,36,141,1,7,15,0.86419755,229,0.8888889,0,0.6,0.35555556,1,1,10.578947,4,0.94736844,1,True
log4j,org.apache.log4j.helpers.CyclicBuffer,7,1,0,2,13,0,1,1,7,0.33333334,246,0.0,1,0.0,0.52380955,0,0,33.42857,7,2.7142856,0,False
log4j,org.apache.log4j.Hierarchy,23,1,0,23,65,125,15,10,20,0.8737374,530,0.11111111,3,0.0,0.18686868,0,0,21.652174,6,1.9130435,3,True
log4j,org.apache.log4j.net.SocketServer,8,1,0,6,48,6,0,6,2,0.6666667,356,0.0,3,0.0,0.25714287,0,0,42.375,3,1.75,1,True
log4j,org.apache.log4j.RollingCalendar,4,3,0,0,13,0,0,0,2,0.0,161,0.0,0,0.9752066,0.5833333,0,0,39.0,3,1.25,0,False
log4j,org.apache.log4j.RollingFileAppender,15,3,0,10,44,3,0,10,13,0.76785713,334,0.5,0,0.73333335,0.24166666,1,10,21.0,5,1.3333334,1,True
log4j,org.apache.log4j.spi.LocationInfo,6,1,0,9,21,0,7,2,5,0.88,286,0.2,0,0.0,0.46666667,0,0,45.0,6,3.0,0,False
log4j,org.apache.log4j.net.SocketNode,4,1,0,7,25,0,3,4,2,0.73333335,109,0.0,2,0.0,0.41666666,0,0,25.0,2,0.75,3,True
log4j,org.apache.log4j.xml.examples.XCategory,14,2,0,9,33,53,1,9,11,0.8769231,188,0.4,1,0.7966102,0.44230768,1,3,12.071428,3,1.6428572,1,True
log4j,org.apache.log4j.Priority,11,1,0,31,14,15,31,0,9,0.7923077,174,0.0,5,0.0,0.35,0,0,13.636364,7,2.0,5,True
