Project,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max.cc.,avg.cc.,bugs,defective
poi,org.apache.poi.util.BinaryTree$2,6,3,0,2,13,0,2,2,5,0.2,50,0.0,1,0.7826087,0.5,2,9,7.1666665,2,1.0,0,False
poi,org.apache.poi.hssf.record.EOFRecord,9,2,0,7,16,36,3,4,7,1.125,67,0.0,0,0.6111111,0.31111112,1,4,6.3333335,2,0.8888889,1,True
poi,org.apache.poi.hssf.util.HSSFColor$CORNFLOWER_BLUE,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0,False
poi,org.apache.poi.hssf.record.SSTRecordHeader,2,1,0,3,5,0,1,2,2,0.0,88,0.0,0,0.0,0.75,0,0,42.0,1,0.5,0,False
poi,org.apache.poi.hssf.usermodel.HSSFDataFormat,9,1,0,5,32,0,3,2,7,0.65625,431,1.0,1,0.0,0.25,0,0,46.444443,8,2.3333333,0,False
poi,org.apache.poi.hpsf.MutablePropertySet,11,2,1,15,51,25,2,13,11,0.6,305,1.0,0,0.64,0.22727273,1,5,26.636364,2,0.90909094,1,True
poi,org.apache.poi.hpsf.Section,18,1,1,14,64,127,8,7,14,0.75490195,714,1.0,2,0.0,0.25,1,1,38.333332,16,2.4444444,2,True
poi,org.apache.poi.hssf.record.formula.NotEqualPtg,9,2,0,5,13,36,2,3,9,1.125,62,0.0,0,0.3,0.25925925,0,0,5.6666665,1,0.7777778,1,True
poi,org.apache.poi.poifs.storage.BlockAllocationTableReader,7,1,0,12,29,1,7,6,1,0.0,257,1.0,1,0.0,0.51428574,0,0,35.57143,2,0.71428573,4,True
poi,org.apache.poi.hssf.record.NoteStructureSubRecord,8,3,0,6,23,8,2,5,6,0.78571427,125,0.5,0,0.6666667,0.325,1,4,14.375,2,0.875,1,True
poi,org.apache.poi.hssf.record.formula.RefNPtg,6,3,0,5,9,15,2,3,5,1.2,31,0.0,0,0.8518519,0.33333334,0,0,4.0,1,0.6666667,0,False
poi,org.apache.poi.hssf.eventusermodel.HSSFEventFactory,6,1,0,9,15,15,1,8,5,2.0,128,0.0,0,0.0,0.53333336,0,0,20.333334,1,0.8333333,4,True
poi,org.apache.poi.hssf.record.LeftMarginRecord,11,2,0,7,21,35,2,5,9,0.8,107,0.5,0,0.55,0.25757575,1,4,8.545455,2,0.90909094,1,True
poi,org.apache.poi.hssf.record.EndRecord,8,2,0,5,15,28,1,4,6,1.1428572,60,0.0,0,0.64705884,0.325,1,4,6.375,2,0.875,1,True
poi,org.apache.poi.hssf.record.EscherAggregate$1,2,2,0,3,6,0,1,2,1,0.0,29,0.0,0,0.6666667,0.625,0,0,13.0,3,1.5,0,False
poi,org.apache.poi.hssf.record.RKRecord,23,2,0,9,48,221,3,6,21,0.9040404,378,0.44444445,0,0.34375,0.21118012,1,3,15.043478,6,1.5217391,1,True
poi,org.apache.poi.hssf.record.ContinueRecord,11,2,0,7,21,25,3,4,9,0.8,121,0.5,0,0.55,0.3090909,1,3,9.818182,2,0.90909094,2,True
poi,org.apache.poi.hssf.record.PageBreakRecord$Break,1,1,0,3,2,0,3,1,1,2.0,20,0.0,1,0.0,1.0,0,0,15.0,0,0.0,0,False
poi,org.apache.poi.hssf.record.formula.ErrPtg,7,2,0,3,9,9,1,3,7,0.9444444,69,0.6666667,0,0.5833333,0.31428573,1,2,8.428572,9,1.8571428,0,False
poi,org.apache.poi.hssf.util.HSSFColor,6,1,49,51,56,15,51,46,6,1.2,923,1.0,0,0.0,0.6666667,0,0,152.5,1,0.8333333,0,False
poi,org.apache.poi.hssf.model.Sheet,134,1,0,65,390,7059,5,60,101,0.9408939,3878,0.7222222,19,0.0,0.07723855,0,0,27.671642,43,2.3507462,16,True
poi,org.apache.poi.hssf.record.formula.ReferencePtg,21,2,5,14,42,38,8,7,20,0.6857143,318,0.85714287,3,0.29166666,0.19642857,1,2,13.809524,3,0.9047619,1,True
poi,org.apache.poi.hssf.usermodel.HSSFSimpleShape,3,2,2,12,4,0,10,2,2,1.25,24,0.0,0,0.8888889,0.5,0,0,5.0,1,0.6666667,0,False
poi,org.apache.poi.hssf.usermodel.HSSFRow,27,1,0,9,54,107,4,6,18,0.71153843,515,0.8333333,4,0.0,0.14814815,0,0,17.851852,7,1.962963,4,True
poi,org.apache.poi.hssf.record.SaveRecalcRecord,11,2,0,6,20,35,2,4,9,0.8,112,0.5,0,0.55,0.25757575,1,4,9.0,2,1.0909091,1,True
poi,org.apache.poi.hssf.usermodel.HSSFFooter,20,1,0,2,34,158,1,1,18,0.75,262,0.0,1,0.0,0.175,0,0,11.9,4,1.1,1,True
poi,org.apache.poi.hssf.record.formula.MemFuncPtg,10,3,0,6,13,3,2,4,10,0.7222222,69,0.5,0,0.46666667,0.3,1,2,5.7,1,0.8,1,True
poi,org.apache.poi.hssf.eventmodel.ListenerWrapper,2,1,0,3,5,0,1,2,1,0.0,49,1.0,1,0.0,0.6,0,0,22.0,5,2.5,0,False
poi,org.apache.poi.hssf.record.UnknownRecord,11,2,0,10,24,0,6,4,8,0.35,174,1.0,0,0.57894737,0.36363637,1,5,14.636364,3,1.0,9,True
poi,org.apache.poi.hssf.record.GutsRecord,17,2,0,6,26,94,2,4,15,0.7625,207,0.8,0,0.42307693,0.30588236,1,4,10.882353,2,0.9411765,1,True
poi,org.apache.poi.hpsf.SpecialPropertySet,28,3,2,10,56,0,2,8,25,0.0,160,1.0,1,0.49019608,0.15,2,7,4.678571,1,0.9285714,0,False
poi,org.apache.poi.hssf.record.BeginRecord,8,2,0,5,15,28,1,4,6,1.1428572,60,0.0,0,0.64705884,0.325,1,4,6.375,2,0.875,1,True
poi,org.apache.poi.hssf.util.HSSFColor$GREEN,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0,False
poi,org.apache.poi.hssf.record.ProtectionRev4Record,10,2,0,6,19,33,2,4,8,0.8333333,101,0.5,0,0.57894737,0.26666668,1,4,8.9,2,1.1,1,True
poi,org.apache.poi.hssf.record.PlotGrowthRecord,13,2,0,6,25,44,1,5,11,0.75,171,0.6666667,0,0.5,0.30769232,1,4,11.923077,2,0.9230769,1,True
poi,org.apache.poi.hssf.record.formula.UnionPtg,9,2,0,5,13,36,2,3,9,1.125,58,0.0,0,0.3,0.25925925,0,0,5.3333335,1,0.7777778,0,False
poi,org.apache.poi.hssf.record.CalcCountRecord,11,2,0,6,20,43,2,4,9,0.8,102,0.5,0,0.55,0.3090909,1,4,8.090909,2,0.90909094,1,True
poi,org.apache.poi.hssf.util.HSSFColor$LEMON_CHIFFON,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0,False
poi,org.apache.poi.util.IntList2d,6,1,0,1,16,0,0,1,4,0.0,108,0.0,0,0.0,0.9166667,0,0,16.833334,3,1.8333334,0,False
poi,org.apache.poi.hssf.record.DataFormatRecord,19,2,0,8,35,77,1,7,17,0.7592593,304,0.8333333,1,0.39285713,0.25438598,1,4,14.684211,2,0.94736844,1,True
poi,org.apache.poi.hssf.usermodel.HSSFName,7,1,0,4,26,0,1,3,5,0.083333336,118,1.0,2,0.0,0.42857143,0,0,15.571428,4,1.4285715,5,True
poi,org.apache.poi.hssf.usermodel.HSSFPalette$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
poi,org.apache.poi.hssf.record.WindowOneRecord,37,2,0,9,50,442,3,6,34,0.8958333,485,0.9375,6,0.24444444,0.25462964,1,4,11.675675,2,0.9459459,1,True
poi,org.apache.poi.hssf.record.UnicodeString,36,1,0,18,90,252,11,8,29,0.74285716,1699,0.8888889,3,0.0,0.16,1,1,45.944443,25,4.1666665,3,True
poi,org.apache.poi.hssf.record.UnicodeString$FormatRun,8,1,0,2,14,0,2,0,6,0.2857143,104,1.0,0,0.0,0.34375,0,0,11.75,5,1.75,0,False
poi,org.apache.poi.ddf.EscherSimpleProperty,8,2,3,13,24,0,9,4,8,0.14285715,121,1.0,0,0.5714286,0.375,1,1,14.0,5,1.25,1,True
poi,org.apache.poi.hssf.util.HSSFColor$GOLD,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0,False
poi,org.apache.poi.hssf.dev.BiffViewer$RecordDetails,5,1,0,2,7,0,1,2,5,0.5625,43,0.0,1,0.0,0.4,0,0,6.8,1,0.8,0,False
poi,org.apache.poi.hssf.util.HSSFColor$LIGHT_YELLOW,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0,False
poi,org.apache.poi.hssf.record.VerticalPageBreakRecord,4,3,0,3,7,6,1,2,4,1.3333334,18,0.0,0,0.96,0.5,1,3,3.25,1,0.25,1,True
poi,org.apache.poi.hssf.record.PrintSetupRecord,48,2,0,10,64,616,4,6,45,0.9,667,0.95,8,0.19642857,0.21580547,1,4,12.479167,2,0.9583333,1,True
poi,org.apache.poi.hssf.record.PlotAreaRecord,9,2,0,5,16,36,1,4,7,1.125,71,0.0,0,0.6111111,0.31111112,1,4,6.7777777,2,0.8888889,1,True
poi,org.apache.poi.poifs.property.DirectoryProperty$PropertyComparator,3,1,0,2,9,3,1,1,3,2.0,78,0.0,0,0.0,0.8333333,0,0,25.0,8,3.3333333,0,False
poi,org.apache.poi.hssf.record.AxisUsedRecord,11,2,0,6,22,35,1,5,9,0.8,122,0.5,0,0.55,0.3090909,1,4,9.909091,2,0.90909094,1,True
poi,org.apache.poi.hssf.record.BoolErrRecord,29,2,0,7,49,298,2,5,27,0.76785713,476,0.8333333,0,0.28947368,0.1724138,1,4,15.206897,8,2.137931,2,True
poi,org.apache.poi.poifs.property.DirectoryProperty,8,2,1,10,37,0,6,4,6,0.35714287,276,1.0,0,0.8235294,0.375,1,1,33.25,6,1.625,1,True
poi,org.apache.poi.hssf.record.HorizontalPageBreakRecord,4,3,0,3,7,6,1,2,4,1.3333334,18,0.0,0,0.96,0.5,1,3,3.25,1,0.25,1,True
poi,org.apache.poi.util.LittleEndian,36,1,0,188,44,630,186,2,33,2.0,398,0.0,0,0.0,0.20061728,0,0,10.055555,2,1.2222222,1,True
poi,org.apache.poi.hssf.util.HSSFColor$SEA_GREEN,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0,False
poi,org.apache.poi.hssf.record.ProtectRecord,11,2,0,8,20,35,4,4,9,0.8,112,0.5,0,0.55,0.25757575,1,4,9.0,2,1.0909091,1,True
poi,org.apache.poi.util.BinaryTree$4$1,2,2,0,4,4,1,1,4,0,1.0,17,0.0,1,0.8,0.6666667,1,1,7.0,1,0.5,0,False
poi,org.apache.poi.hssf.record.BackupRecord,10,2,0,7,19,39,3,4,8,0.8333333,91,0.5,0,0.57894737,0.32,1,4,7.9,2,0.9,1,True
poi,org.apache.poi.ddf.EscherBitmapBlip,11,3,0,9,33,0,3,6,11,0.9166667,241,0.5,0,0.8333333,0.3030303,1,4,20.363636,1,0.90909094,2,True
poi,org.apache.poi.hssf.record.TopMarginRecord,11,2,0,7,21,35,2,5,9,0.8,107,0.5,0,0.55,0.25757575,1,4,8.545455,2,0.90909094,1,True
poi,org.apache.poi.ddf.EscherRGBProperty,5,3,0,4,6,0,3,1,5,2.0,35,0.0,0,0.7777778,0.46666667,0,0,6.0,1,0.8,1,True
poi,org.apache.poi.ddf.EscherClientDataRecord,9,2,0,11,27,6,6,5,9,0.875,180,0.33333334,0,0.7037037,0.35555556,1,5,18.666666,2,1.1111112,1,True
poi,org.apache.poi.hssf.util.CellReference,12,1,0,6,32,34,6,0,9,0.6909091,346,1.0,0,0.0,0.375,0,0,27.416666,6,1.5833334,1,True
poi,org.apache.poi.hpsf.PropertySetFactory,4,1,0,11,16,6,0,11,4,2.0,83,0.0,0,0.0,0.25,0,0,19.75,1,0.75,0,False
poi,org.apache.poi.util.LittleEndian$BufferUnderrunException,1,4,0,7,2,0,7,0,0,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0,False
poi,org.apache.poi.hssf.record.formula.BoolPtg,10,2,0,4,13,3,2,3,9,0.8518519,83,0.33333334,0,0.5,0.22857143,1,2,7.0,2,0.9,0,False
poi,org.apache.poi.hssf.usermodel.HSSFRichTextString,22,1,0,12,47,0,7,5,16,0.5833333,307,0.75,3,0.0,0.1969697,0,0,12.772727,9,1.5,4,True
poi,org.apache.poi.hssf.record.SeriesIndexRecord,11,2,0,6,22,35,1,5,9,0.8,122,0.5,0,0.55,0.3090909,1,4,9.909091,2,0.90909094,1,True
poi,org.apache.poi.hssf.util.HSSFColor$WHITE,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0,False
poi,org.apache.poi.hssf.model.Workbook,88,1,0,115,308,2862,60,56,50,0.9216954,3649,1.0,6,0.0,0.1368861,0,0,40.284092,38,2.3181818,9,True
poi,org.apache.poi.hssf.util.HSSFColor$LIGHT_CORNFLOWER_BLUE,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0,False
poi,org.apache.poi.ddf.EscherBlipWMFRecord,32,3,0,7,64,312,0,7,32,0.8917051,614,0.9285714,0,0.61728394,0.265625,1,5,17.75,1,0.96875,1,True
poi,org.apache.poi.hssf.record.MMSRecord,12,2,0,6,21,54,2,4,10,0.7878788,122,0.6666667,0,0.52380955,0.2638889,1,4,8.916667,2,0.9166667,1,True
poi,org.apache.poi.hpsf.wellknown.PropertyIDMap,7,3,0,1,18,21,1,0,7,1.1491228,301,0.05263158,2,0.91525424,0.2244898,1,2,36.57143,2,1.0,0,False
poi,org.apache.poi.hssf.record.RefModeRecord,11,2,0,6,20,43,2,4,9,0.95,104,0.25,0,0.55,0.3090909,1,4,8.090909,2,0.90909094,1,True
poi,org.apache.poi.hssf.record.SeriesRecord,21,2,0,6,32,120,1,5,19,0.95526314,379,0.31578946,0,0.36666667,0.30476192,1,4,16.142857,2,0.95238096,1,True
poi,org.apache.poi.hssf.record.ExtSSTInfoSubRecord,12,2,0,4,22,52,1,3,10,0.8727273,124,0.6,0,0.52380955,0.31666666,1,4,8.916667,1,0.8333333,0,False
poi,org.apache.poi.hssf.record.StringRecord,15,2,0,10,32,53,5,5,12,0.71428573,209,0.75,0,0.45833334,0.20952381,1,4,12.666667,2,1.2666667,3,True
poi,org.apache.poi.util.BinaryTree$1$1,2,2,0,4,3,1,1,4,0,1.0,15,0.0,1,0.8,0.6666667,1,1,6.0,1,0.5,0,False
poi,org.apache.poi.hssf.record.formula.UnaryMinusPtg,10,2,0,6,15,45,2,4,10,1.1111112,59,0.33333334,0,0.27272728,0.25,0,0,4.6,1,0.8,0,False
poi,org.apache.poi.hssf.util.HSSFColor$OLIVE_GREEN,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0,False
poi,org.apache.poi.ddf.EscherClientAnchorRecord,27,2,0,8,47,149,3,5,27,0.8609468,538,0.84615386,0,0.42222223,0.2654321,1,5,18.444445,6,1.2592592,1,True
poi,org.apache.poi.util.DoubleList2d,5,1,0,1,15,0,0,1,3,0.0,86,0.0,0,0.0,0.6666667,0,0,16.0,3,1.6,0,False
poi,org.apache.poi.hpsf.Util,15,1,0,7,34,105,6,1,14,1.0714285,338,0.0,0,0.0,0.1030303,0,0,21.466667,6,1.8666667,1,True
poi,org.apache.poi.hssf.record.ExtendedFormatRecord,95,2,0,11,115,3119,5,6,92,0.9809945,1371,0.48314607,34,0.106796116,0.25177306,1,4,12.494737,3,1.0,1,True
poi,org.apache.poi.hssf.record.NameRecord,60,2,0,15,98,1374,5,11,55,0.9571811,1116,0.47368422,0,0.16176471,0.16296296,1,4,16.966667,7,1.4833333,8,True
poi,org.apache.poi.ddf.EscherPropertyFactory,2,1,0,10,20,1,1,9,2,2.0,166,0.0,0,0.0,0.625,0,0,82.0,11,5.5,1,True
poi,org.apache.poi.hpsf.UnsupportedVariantTypeException,1,5,2,8,8,0,5,3,1,2.0,32,0.0,0,1.0,1.0,0,0,31.0,0,0.0,0,False
poi,org.apache.poi.hssf.usermodel.HSSFShapeGroup,13,2,0,11,26,4,3,8,13,0.68333334,174,0.0,0,0.5714286,0.33846155,1,1,12.0,2,1.0,0,False
poi,org.apache.poi.hssf.record.DefaultColWidthRecord,11,2,0,6,20,43,2,4,9,0.8,102,0.5,0,0.55,0.3090909,1,4,8.090909,2,0.90909094,1,True
poi,org.apache.poi.util.DoubleList,25,1,0,1,29,0,1,0,24,0.3888889,635,1.0,0,0.0,0.31333333,1,1,24.28,9,2.6,0,False
poi,org.apache.poi.hpsf.Property,12,1,1,17,49,18,10,7,8,0.4848485,595,1.0,0,0.0,0.36666667,1,1,48.333332,12,2.3333333,1,True
poi,org.apache.poi.hpsf.MutableProperty,6,2,1,7,14,15,3,4,6,2.0,67,0.0,0,0.5555556,0.33333334,1,2,10.166667,1,0.6666667,0,False
poi,org.apache.poi.hssf.record.SCLRecord,13,2,0,8,24,44,3,5,11,0.75,171,0.6666667,0,0.5,0.30769232,1,4,11.923077,2,0.9230769,1,True
poi,org.apache.poi.hssf.usermodel.HSSFWorkbook,65,1,0,44,248,100,4,41,52,0.9264706,2273,0.47058824,4,0.0,0.12916666,0,0,33.70769,32,2.3076923,14,True
poi,org.apache.poi.hssf.util.HSSFColor$MAROON,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0,False
poi,org.apache.poi.hssf.util.HSSFColor$RED,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0,False
poi,org.apache.poi.hssf.usermodel.DummyGraphics2d,85,3,0,0,182,0,0,0,85,0.5,2891,0.5,0,0.51445085,0.07545639,2,20,32.988235,1,0.9882353,0,False
poi,org.apache.poi.hssf.model.WorkbookRecordList,28,1,0,2,35,198,1,1,28,0.84175086,388,1.0,0,0.0,0.38392857,0,0,12.464286,12,1.75,1,True
poi,org.apache.poi.ddf.DefaultEscherRecordFactory,4,1,1,11,27,4,3,8,2,0.8333333,214,1.0,0,0.0,0.41666666,0,0,52.0,10,3.0,2,True
poi,org.apache.poi.hssf.model.DrawingManager2,8,1,0,7,29,0,4,3,4,0.35714287,242,0.0,1,0.0,0.375,0,0,29.0,6,1.875,0,False
poi,org.apache.poi.hssf.util.HSSFColor$INDIGO,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0,False
poi,org.apache.poi.hssf.record.RecordFormatException,3,4,0,147,6,3,147,0,3,2.0,16,0.0,0,1.0,0.7777778,0,0,4.3333335,0,0.0,0,False
poi,org.apache.poi.hssf.util.HSSFColor$GREY_40_PERCENT,5,2,0,1,6,8,1,1,4,1.0833334,33,0.0,0,0.5714286,1.0,0,0,5.0,1,0.6,0,False
poi,org.apache.poi.hssf.record.SubRecord,3,2,4,9,11,3,6,7,3,2.0,46,0.0,0,0.9166667,0.6666667,0,0,14.333333,6,2.0,2,True
poi,org.apache.poi.hpsf.MutableSection,24,2,0,15,86,116,5,11,21,0.5072464,781,1.0,0,0.29032257,0.16025642,1,7,31.416666,7,1.4166666,0,False
poi,org.apache.poi.hssf.record.LegendRecord,35,2,0,8,56,189,1,7,33,0.91432226,635,0.5652174,6,0.25,0.21632653,1,4,16.485714,2,0.9714286,1,True
poi,org.apache.poi.hssf.record.formula.AddPtg,10,2,0,5,14,45,2,3,10,1.1111112,63,0.33333334,0,0.27272728,0.25,0,0,5.0,1,0.8,0,False
poi,org.apache.poi.hssf.record.formula.RefNAPtg,6,3,0,5,9,15,2,3,5,1.2,31,0.0,0,0.8518519,0.33333334,0,0,4.0,1,0.6666667,0,False
