Project,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max.cc.,avg.cc.,bugs,defective
camel,org.apache.camel.model.RouteType,27,3,0,32,60,245,19,16,24,0.83516484,345,1.0,1,0.8844221,0.16923077,1,6,11.518518,3,1.074074,0,False
camel,org.apache.camel.builder.ExpressionBuilder$18,3,1,0,5,13,0,1,4,2,0.0,46,0.0,1,0.0,0.5,0,0,13.666667,1,0.6666667,0,False
camel,org.apache.camel.component.jms.JmsBinding,20,1,0,27,109,148,11,19,14,0.80263156,728,1.0,3,0.0,0.21052632,0,0,35.2,10,1.95,0,False
camel,org.apache.camel.impl.DefaultHeaderFilterStrategy,17,1,5,13,25,100,11,2,15,0.75,195,1.0,0,0.0,0.32352942,0,0,10.117647,13,2.0,2,True
camel,org.apache.camel.view.RouteDotGenerator,9,2,0,11,33,36,1,10,1,2.0,440,0.0,0,0.5555556,0.32098764,1,1,47.88889,8,3.4444444,0,False
camel,org.apache.camel.component.xmpp.XmppPrivateChatProducer$1,2,1,0,4,3,1,1,4,1,1.0,10,0.0,1,0.0,0.625,0,0,3.5,1,0.5,0,False
camel,org.apache.camel.osgi.OsgiAnnotationTypeConverterLoader,3,2,0,8,7,3,1,7,1,1.0,17,1.0,0,0.875,0.75,1,1,4.3333335,1,0.33333334,0,False
camel,org.apache.camel.scala.dsl.SResequencerType,7,2,0,8,9,15,3,7,7,0.6666667,51,1.0,3,0.84615386,0.35714287,1,20,5.857143,1,0.85714287,0,False
camel,org.apache.camel.util.concurrent.CountingLatch$Sync,5,2,0,2,8,10,1,2,2,0.75,45,0.0,1,0.94827586,0.5,1,5,7.8,2,1.0,0,False
camel,org.apache.camel.impl.DefaultMessage,22,2,13,20,38,181,15,5,17,0.71428573,206,1.0,0,0.4,0.27272728,1,2,8.272727,4,1.5,5,True
camel,org.apache.camel.model.dataformat.JsonDataFormat,3,3,0,2,4,1,1,1,3,0.5,15,1.0,0,0.8181818,0.6666667,0,0,3.6666667,1,0.6666667,1,True
camel,org.apache.camel.osgi.OsgiFactoryFinder$BundleEntry,2,1,0,3,3,1,1,3,0,1.3333334,15,0.0,1,0.0,0.8333333,0,0,5.0,0,0.0,0,False
camel,org.apache.camel.component.file.remote.FtpOperationFailedException,4,5,0,3,9,2,2,1,4,0.33333334,47,1.0,0,0.8947368,0.6666667,0,0,10.25,1,0.5,0,False
camel,org.apache.camel.builder.ErrorHandlerBuilder,4,1,0,22,4,6,20,3,4,2.0,4,0.0,0,0.0,0.4,0,0,0.0,1,1.0,1,True
camel,org.apache.camel.component.mail.MailConfiguration$1,2,0,0,1,6,0,1,1,0,0.0,19,0.0,1,0.0,0.75,0,0,8.0,1,0.5,0,False
camel,org.apache.camel.impl.MessageSupport,16,1,1,8,31,112,2,6,12,0.8,150,1.0,2,0.0,0.26666668,0,0,8.125,3,1.25,2,True
camel,org.apache.camel.component.cxf.CxfSoapConsumer,7,1,0,32,61,0,3,32,3,0.6333333,204,1.0,2,0.0,0.41666666,0,0,27.428572,1,0.71428573,0,False
camel,org.apache.camel.impl.DefaultUnitOfWork,10,1,0,7,24,29,2,5,9,0.9111111,110,1.0,1,0.0,0.44444445,0,0,9.5,4,1.6,7,True
camel,org.apache.camel.builder.ExpressionBuilder$10,3,1,0,4,10,0,1,3,2,0.0,29,0.0,0,0.0,0.5555556,0,0,8.333333,1,0.6666667,0,False
camel,org.apache.camel.builder.DeadLetterChannelBuilder,38,2,0,21,68,627,3,19,38,0.8243243,326,1.0,7,0.102564104,0.10526316,0,0,7.368421,2,1.0263158,11,True
camel,org.apache.camel.package-info,0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
camel,org.apache.camel.component.bean.RegistryBean,15,1,1,15,29,45,4,11,12,0.71428573,171,1.0,5,0.0,0.35,0,0,9.933333,3,1.2,0,False
camel,org.apache.camel.component.cxf.CxfHeaderFilterStrategy,2,2,0,6,5,1,5,1,1,2.0,18,0.0,0,0.9411765,1.0,0,0,8.0,1,0.5,0,False
camel,org.apache.camel.processor.aggregate.AggregationCollection,9,1,0,7,9,36,4,3,9,2.0,9,0.0,0,0.0,0.31111112,0,0,0.0,1,1.0,0,False
camel,org.apache.camel.builder.PredicateBuilder$4,4,2,0,4,10,0,1,3,3,0.0,51,0.0,2,0.5,0.4375,1,2,11.25,3,1.25,0,False
camel,org.apache.camel.dataformat.xstream.AbstractXStreamWrapper,11,1,2,8,18,47,2,6,8,0.75,94,1.0,1,0.0,0.3116883,0,0,7.3636365,2,1.0,0,False
camel,org.apache.camel.processor.interceptor.Tracer,19,1,0,11,27,143,4,9,19,0.9236111,135,1.0,3,0.0,0.16959064,0,0,5.6842103,3,1.0526316,3,True
camel,org.apache.camel.component.http.HttpHeaderFilterStrategy,2,2,0,3,8,1,2,1,1,2.0,40,0.0,0,0.9411765,1.0,0,0,19.0,1,0.5,0,False
camel,org.apache.camel.model.dataformat.TidyMarkupDataFormat,5,3,0,3,9,8,1,2,4,0.0,50,1.0,0,0.75,0.53333336,1,2,8.8,2,0.8,0,False
camel,org.apache.camel.builder.ExpressionBuilder$23,3,1,0,3,9,0,1,3,2,0.0,46,0.0,2,0.0,0.5555556,0,0,13.666667,1,0.6666667,0,False
camel,org.apache.camel.processor.Pipeline$1,2,1,0,9,21,0,1,9,1,0.0,111,0.0,4,0.0,0.5833333,0,0,52.0,7,3.5,0,False
camel,org.apache.camel.bam.ActivityBuilder$1,2,2,0,5,4,1,1,5,1,1.0,14,0.0,1,0.9,0.6,1,1,5.5,1,0.5,0,False
camel,org.apache.camel.dataformat.hl7.HL7Converter,3,1,0,6,8,3,2,4,2,2.0,31,0.0,0,0.0,0.33333334,0,0,9.333333,1,0.6666667,0,False
camel,org.apache.camel.component.cxf.CxfSoapConsumer$1,2,1,0,3,4,0,1,3,1,0.0,14,0.0,1,0.0,0.6666667,0,0,5.5,1,0.5,0,False
camel,org.apache.camel.impl.SerializationDataFormat,3,1,0,4,11,3,1,3,3,2.0,48,0.0,0,0.0,0.53333336,0,0,15.0,1,0.6666667,0,False
camel,org.apache.camel.builder.ExpressionBuilder$6,3,1,0,3,5,3,1,2,2,2.0,11,0.0,0,0.0,0.6666667,0,0,2.6666667,1,0.6666667,0,False
camel,org.apache.camel.Produce,2,1,0,2,2,1,2,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
camel,org.apache.camel.builder.ExpressionBuilder$2,3,1,0,4,6,3,1,3,2,2.0,12,0.0,0,0.0,0.6666667,0,0,3.0,1,0.6666667,0,False
camel,org.apache.camel.builder.PredicateBuilder$2,4,2,0,4,10,0,1,3,3,0.0,35,0.0,1,0.5,0.4375,1,2,7.5,2,1.0,0,False
camel,org.apache.camel.model.NodeFactory,4,1,0,4,8,6,1,3,4,2.0,19,0.0,0,0.0,1.0,0,0,3.75,1,0.75,0,False
camel,org.apache.camel.component.freemarker.FreemarkerEndpoint,8,6,0,13,33,16,1,12,7,0.71428573,134,1.0,0,0.85714287,0.29166666,0,0,15.5,1,0.875,0,False
camel,org.apache.camel.bam.model.ProcessDefinition,7,2,0,11,21,17,6,5,6,0.6666667,90,1.0,0,0.375,0.375,0,0,11.571428,2,1.0,0,False
camel,org.apache.camel.component.cxf.CxfBinding,13,1,0,14,49,78,3,12,11,2.0,297,0.0,0,0.0,0.2747253,0,0,21.846153,4,2.0769231,0,False
camel,org.apache.camel.model.loadbalancer.LoadBalancerType,13,2,4,14,33,34,6,9,9,0.625,187,1.0,1,0.16666667,0.23076923,0,0,13.230769,3,1.1538461,1,True
camel,org.apache.camel.component.xmpp.XmppConsumer,6,3,0,18,37,3,1,18,3,0.65,146,1.0,1,0.8518519,0.33333334,1,1,22.666666,2,0.8333333,0,False
camel,org.apache.camel.util.MainSupport$2,2,3,0,2,4,0,1,2,0,0.0,19,0.0,1,0.9,0.75,1,1,8.0,1,0.5,0,False
camel,org.apache.camel.component.jhc.JhcProducer,12,3,0,41,72,40,5,41,5,0.90909094,330,0.71428573,0,0.67741936,0.29090908,1,1,25.916666,5,1.4166666,0,False
camel,org.apache.camel.processor.resequencer.ResequencerEngine,16,1,0,8,36,62,2,6,11,0.72,184,1.0,3,0.0,0.22916667,0,0,10.1875,4,1.3125,0,False
camel,org.apache.camel.model.dataformat.FlatpackDataFormat,1,3,0,1,2,0,0,1,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,1,True
camel,org.apache.camel.builder.xml.XPathBuilder$4,2,1,0,3,9,0,1,3,1,0.0,32,0.0,1,0.0,0.6666667,0,0,14.5,1,0.5,0,False
camel,org.apache.camel.builder.ProcessorBuilder$5,3,1,0,5,11,0,1,4,2,0.0,43,0.0,1,0.0,0.5,0,0,12.666667,1,0.6666667,0,False
camel,org.apache.camel.converter.CollectionConverter,12,1,0,0,31,66,0,0,11,2.0,109,0.0,0,0.0,0.16666667,0,0,8.083333,3,1.25,0,False
camel,org.apache.camel.component.jms.EndpointMessageListener,18,1,0,17,48,85,3,16,13,0.8382353,268,1.0,3,0.0,0.1657754,0,0,13.444445,7,1.5555556,0,False
camel,org.apache.camel.component.jms.JmsEndpoint,34,2,2,32,67,453,12,26,32,0.77272725,334,1.0,3,0.44444445,0.12184874,1,1,8.6470585,3,1.0294118,0,False
camel,org.apache.camel.model.loadbalancer.LoadBalancerType$1,2,1,0,2,4,0,1,2,1,0.5,21,0.0,2,0.0,0.625,0,0,8.5,2,1.0,0,False
camel,org.apache.camel.processor.BatchProcessor,21,2,2,9,37,116,3,7,12,0.8888889,180,0.7777778,3,0.4117647,0.17857143,1,1,7.142857,4,1.1904762,8,True
camel,org.apache.camel.model.RecipientListType,8,4,0,9,19,22,2,7,8,0.71428573,59,1.0,0,0.97354496,0.3,2,3,6.25,1,0.625,0,False
camel,org.apache.camel.component.jhc.JhcConsumer$MyHttpRequestHandler,2,1,0,7,5,1,0,7,1,1.0,13,0.0,1,0.0,0.6,0,0,5.0,1,0.5,0,False
camel,org.apache.camel.processor.aggregate.PredicateAggregationCollection,5,3,0,6,15,0,1,5,5,0.375,50,1.0,1,0.86206895,0.33333334,2,6,8.6,2,1.0,0,False
camel,org.apache.camel.osgi.package-info,0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
camel,org.apache.camel.processor.Throttler$TimeSlot,7,1,0,1,12,3,1,1,0,0.5,76,0.75,1,0.0,0.35714287,0,0,9.285714,2,1.0,0,False
camel,org.apache.camel.converter.stream.StreamCacheConverter$InputStreamCache,1,3,0,2,2,0,1,2,1,2.0,9,0.0,1,1.0,1.0,0,0,7.0,0,0.0,0,False
camel,org.apache.camel.component.jhc.JhcServerEngine,15,1,0,18,32,61,3,16,10,0.8901099,189,1.0,1,0.0,0.1875,0,0,10.733334,1,0.8666667,0,False
camel,org.apache.camel.processor.interceptor.StreamCaching,3,1,0,6,10,3,1,5,2,2.0,33,0.0,0,0.0,0.41666666,0,0,10.0,2,1.0,3,True
camel,org.apache.camel.component.file.strategy.FileRenamer,1,1,0,6,1,0,5,1,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
camel,org.apache.camel.component.jpa.JpaConsumer$1,2,1,0,7,25,0,1,7,1,0.0,78,0.0,1,0.0,0.6666667,0,0,37.5,1,0.5,0,False
camel,org.apache.camel.impl.DefaultProducerTemplate$2,2,1,0,4,12,0,1,4,1,0.33333334,45,0.0,1,0.0,0.6,0,0,20.0,1,0.5,0,False
camel,org.apache.camel.impl.converter.ArrayTypeConverter,3,1,0,3,20,3,1,2,3,2.0,127,0.0,0,0.0,0.6666667,0,0,41.333332,13,4.6666665,0,False
camel,org.apache.camel.converter.jaxb.JaxbDataFormat,18,1,0,3,27,97,0,3,17,0.7745098,165,1.0,0,0.0,0.17222223,0,0,7.8333335,1,0.8333333,0,False
camel,org.apache.camel.processor.interceptor.Delayer,8,1,0,7,14,10,3,6,8,0.64285713,76,1.0,0,0.0,0.27083334,0,0,8.25,3,1.0,2,True
camel,org.apache.camel.builder.ExpressionBuilder,36,1,0,52,81,630,24,34,33,2.0,342,0.0,0,0.0,0.1388889,0,0,8.5,12,1.2777778,4,True
camel,org.apache.camel.builder.ProcessorBuilder$8,3,1,0,4,9,0,1,3,2,0.0,29,0.0,0,0.0,0.5555556,0,0,8.333333,1,0.6666667,0,False
camel,org.apache.camel.component.ResourceBasedEndpoint,9,5,3,12,25,0,3,9,8,0.6875,202,1.0,0,0.8333333,0.2962963,0,0,20.777779,4,1.1111112,0,False
camel,org.apache.camel.component.mina.MinaConsumer,7,3,0,12,24,0,2,12,1,0.6666667,108,1.0,1,0.8214286,0.29166666,1,1,13.714286,1,0.71428573,0,False
camel,org.apache.camel.converter.jaxp.StringSource,13,2,1,6,30,0,5,1,13,0.29166666,201,1.0,0,0.5,0.3846154,0,0,14.307693,1,0.6923077,0,False
camel,org.apache.camel.component.mock.MockEndpoint$6,2,1,0,2,4,0,1,2,1,0.0,19,0.0,2,0.0,0.6666667,0,0,7.5,1,0.5,0,False
camel,org.apache.camel.CamelContext,35,1,0,172,35,595,162,14,35,2.0,35,0.0,0,0.0,0.14761905,0,0,0.0,1,1.0,10,True
camel,org.apache.camel.spring.remoting.SendBeforeInterceptor,7,1,0,12,21,9,0,12,7,0.7916667,80,1.0,3,0.0,0.35714287,0,0,9.857142,1,0.85714287,0,False
camel,org.apache.camel.component.cxf.CxfSoapProducer,13,1,0,38,76,18,3,38,9,0.76666665,264,1.0,3,0.0,0.33333334,0,0,18.923077,1,0.84615386,0,False
camel,org.apache.camel.component.jpa.QueryBuilder$1,3,2,0,1,9,0,1,1,1,0.0,30,0.0,0,0.84615386,0.5555556,1,2,8.666667,1,0.6666667,0,False
camel,org.apache.camel.dataformat.hl7.HL7DataFormat,3,1,0,7,13,3,0,7,3,2.0,113,0.0,0,0.0,0.53333336,0,0,36.666668,1,0.6666667,0,False
camel,org.apache.camel.scala.dsl.languages.XPath$class,3,1,0,4,6,3,0,4,3,2.0,19,0.0,0,0.0,0.6666667,0,0,5.3333335,1,1.0,0,False
camel,org.apache.camel.component.mina.MinaComponent$1$2,4,1,0,5,7,6,1,5,3,1.0,19,0.0,1,0.0,0.55,0,0,3.5,1,0.75,0,False
camel,org.apache.camel.Endpoint,14,1,0,179,14,91,174,7,14,2.0,14,0.0,0,0.0,0.23809524,0,0,0.0,1,1.0,1,True
camel,org.apache.camel.osgi.CamelContextFactoryBean,6,3,0,15,23,3,0,15,3,0.4,96,1.0,0,0.9056604,0.5,1,2,14.833333,3,1.5,0,False
camel,org.apache.camel.component.freemarker.FreemarkerComponent,5,3,0,9,16,8,0,9,3,0.5,84,1.0,0,0.8974359,0.4,1,2,15.4,2,1.2,0,False
camel,org.apache.camel.component.mina.MinaComponent$1,3,1,0,6,6,3,3,6,2,1.0,20,0.0,1,0.0,0.6666667,0,0,5.3333335,1,0.6666667,0,False
camel,org.apache.camel.component.jms.JmsProviderMetadata$1,2,1,0,2,10,0,1,2,1,0.0,31,0.0,1,0.0,0.6666667,0,0,14.0,1,0.5,0,False
camel,org.apache.camel.component.restlet.DefaultRestletBinding,8,1,0,20,60,0,1,19,7,0.35714287,513,1.0,1,0.0,0.45714286,0,0,62.875,8,2.375,0,False
camel,org.apache.camel.component.spring.integration.adapter.CamelTargetAdapter,6,2,0,17,25,9,0,17,6,0.6666667,120,1.0,1,0.54545456,0.5,0,0,18.5,3,1.1666666,0,False
camel,org.apache.camel.model.ThreadType,30,3,0,6,61,347,1,6,29,0.8683386,349,1.0,0,0.8669951,0.16666667,1,5,10.266666,2,0.93333334,0,False
camel,org.apache.camel.component.http.DefaultHttpBinding,12,1,0,7,49,44,1,6,12,0.6363636,239,1.0,1,0.0,0.24074075,0,0,18.75,1,0.8333333,0,False
camel,org.apache.camel.scala.dsl.SThrottlerType,15,2,0,8,17,99,3,7,15,0.7619048,89,1.0,3,0.70212764,0.25333333,1,20,4.733333,1,0.93333334,0,False
camel,org.apache.camel.component.ibatis.IBatisProducer,5,3,0,7,16,4,1,7,4,0.5,57,1.0,1,0.84,0.53333336,0,0,10.2,1,0.8,0,False
camel,org.apache.camel.processor.ErrorHandlerSupport,6,2,2,14,21,5,5,9,4,0.4,96,1.0,1,0.7368421,0.36666667,0,0,14.666667,2,1.1666666,1,True
camel,org.apache.camel.spring.SpringCamelContext,21,3,0,37,50,168,8,29,13,0.725,266,1.0,1,0.8252427,0.19285715,2,3,11.476191,5,1.0952381,0,False
camel,org.apache.camel.component.jms.JmsConfiguration$MessageSentCallback,1,1,0,6,1,0,6,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
camel,org.apache.camel.component.jms.JmsConfiguration,120,1,0,38,200,6646,14,28,113,0.9733456,1370,0.9375,2,0.0,0.0818222,0,0,9.883333,33,1.5416666,0,False
camel,org.apache.camel.component.file.remote.FtpConsumer,12,5,0,13,76,0,1,13,2,0.5151515,788,1.0,1,0.8611111,0.26041666,3,6,64.416664,1,0.8333333,0,False
camel,org.apache.camel.impl.converter.DefaultTypeConverter$TypeMapping,6,1,0,2,13,0,1,1,6,0.2,81,0.0,0,0.0,0.44444445,1,1,12.166667,4,1.5,0,False
camel,org.apache.camel.component.mina.MinaPayloadHolder,7,1,0,5,39,3,1,4,4,0.6333333,283,1.0,0,0.0,0.23333333,0,0,38.0,4,1.8571428,0,False
camel,org.apache.camel.builder.ExpressionBuilder$13,3,1,0,4,6,3,1,3,2,2.0,12,0.0,0,0.0,0.6666667,0,0,3.0,1,0.6666667,0,False
camel,org.apache.camel.component.xquery.XQueryBuilder$4,1,1,0,2,3,0,1,1,0,2.0,49,0.0,0,0.0,0.0,0,0,47.0,0,0.0,0,False
camel,org.apache.camel.component.cxf.interceptors.SoapMessageInInterceptor,9,1,0,12,41,30,1,11,1,0.625,186,1.0,0,0.5,0.41666666,1,4,19.555555,9,1.7777778,0,False
camel,org.apache.camel.component.http.HttpEndpoint,23,4,1,23,39,205,10,18,23,0.84090906,185,1.0,3,0.58,0.1521739,1,1,6.7826085,3,1.0869565,0,False
camel,org.apache.camel.component.bean.CamelInvocationHandler,2,1,0,12,15,0,2,10,2,0.0,70,1.0,3,0.0,0.5714286,0,0,32.5,1,0.5,1,True
camel,org.apache.camel.HeaderFilterStrategyAware,2,1,0,12,2,1,11,1,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0,False
camel,org.apache.camel.model.ProcessorType,166,2,14,118,322,13617,67,76,157,0.89360267,2077,0.8888889,3,0.06818182,0.056277055,0,0,11.457831,6,1.1506025,1,True
camel,org.apache.camel.util.ObjectHelper$1,5,1,0,1,8,4,1,0,4,0.25,44,0.0,0,0.0,0.6,0,0,7.4,2,1.0,0,False
camel,org.apache.camel.builder.PredicateBuilder$3,4,2,0,4,10,0,1,3,3,0.0,51,0.0,2,0.5,0.4375,1,2,11.25,3,1.25,0,False
camel,org.apache.camel.component.http.HttpComponent,14,3,1,20,32,55,3,18,11,0.78846157,188,1.0,3,0.7291667,0.20535715,1,2,12.142858,5,1.2142857,0,False
camel,org.apache.camel.component.jpa.JpaConsumer$2,2,1,0,3,4,0,1,3,1,0.5,21,0.0,1,0.0,0.6,0,0,8.5,1,0.5,0,False
camel,org.apache.camel.builder.BuilderSupport,31,1,1,16,59,437,1,15,28,0.85555553,251,1.0,2,0.0,0.13399504,0,0,7.0,2,1.0,6,True
camel,org.apache.camel.scala.RichExchange,10,1,0,7,18,43,3,4,10,0.11111111,63,1.0,1,0.0,0.32,0,0,5.2,1,0.9,0,False
camel,org.apache.camel.processor.validation.ValidatingProcessor,19,1,1,7,36,137,1,6,16,0.85714287,184,1.0,1,0.0,0.15789473,0,0,8.315789,2,1.0,2,True
camel,org.apache.camel.component.file.remote.FtpProducer,5,4,0,11,38,0,1,11,4,0.25,303,1.0,1,0.87096775,0.36,1,1,59.0,1,0.8,0,False
camel,org.apache.camel.component.file.remote.FtpEndpoint,7,4,0,12,12,21,3,12,6,1.0,47,1.0,0,0.9111111,0.4,0,0,5.571429,1,0.5714286,0,False
camel,org.apache.camel.processor.Logger$1,1,1,0,2,3,0,1,1,0,2.0,56,0.0,0,0.0,0.0,0,0,54.0,0,0.0,0,False
camel,org.apache.camel.component.cxf.transport.CamelDestination$CamelOutputStream,5,0,0,8,20,8,1,7,1,0.5,61,0.5,1,0.0,0.46666667,0,0,10.8,1,0.8,0,False
camel,org.apache.camel.component.uface.UFaceBrowser$2,2,0,0,4,5,1,1,4,1,1.0,18,0.0,1,0.0,0.6666667,0,0,7.5,1,0.5,0,False
camel,org.apache.camel.component.jetty.JettyHttpComponent$ConnectorRef,3,1,0,3,4,1,1,3,3,0.75,38,0.0,2,0.0,0.5,0,0,10.333333,1,0.6666667,0,False
camel,org.apache.camel.bam.ActivityBuilder$2,2,2,0,5,4,1,1,5,1,1.0,14,0.0,1,0.9,0.6,1,1,5.5,1,0.5,0,False
camel,org.apache.camel.language.groovy.CamelGroovyMethods$1,4,2,0,4,11,0,1,3,2,0.0,32,0.0,0,0.625,0.5833333,1,2,6.75,1,0.75,0,False
camel,org.apache.camel.processor.interceptor.Debugger,14,1,0,14,42,53,2,12,11,0.7948718,213,1.0,1,0.0,0.23076923,0,0,13.785714,3,1.3571428,1,True
camel,org.apache.camel.component.mock.AssertionClause,11,1,2,10,28,49,4,8,9,0.6,118,1.0,0,0.0,0.25974026,0,0,9.636364,2,1.0,0,False
camel,org.apache.camel.component.validator.msv.MsvComponent,4,5,0,4,9,4,0,4,3,0.33333334,37,1.0,0,0.9302326,0.4,1,1,8.0,1,0.75,0,False
camel,org.apache.camel.processor.StreamResequencer,15,2,0,11,37,27,2,10,11,0.8095238,145,1.0,4,0.5,0.18333334,1,1,8.266666,1,0.93333334,2,True
camel,org.apache.camel.processor.Resequencer,7,3,0,6,18,21,1,5,4,2.0,63,0.0,0,0.8947368,0.30952382,0,0,8.0,2,0.71428573,2,True
camel,org.apache.camel.TypeConverter,2,1,0,38,2,1,37,1,2,2.0,2,0.0,0,0.0,0.875,0,0,0.0,1,1.0,0,False
camel,org.apache.camel.processor.resequencer.Element,6,1,0,4,10,1,2,2,6,0.6,50,1.0,1,0.0,0.5,0,0,7.0,2,1.1666666,0,False
camel,org.apache.camel.component.sql.SqlProducer$1,2,1,0,9,27,0,1,9,1,0.5,105,0.0,2,0.0,0.625,0,0,50.5,1,0.5,0,False
camel,org.apache.camel.scala.dsl.SRouteType$$anonfun$$eq$eq$greater$1,5,1,0,7,11,4,1,7,5,0.5,50,1.0,1,0.0,0.46666667,0,0,8.6,1,0.8,0,False
camel,org.apache.camel.component.timer.TimerConsumer$1,2,2,0,1,4,0,1,1,1,0.0,13,0.0,1,0.75,0.75,0,0,5.0,1,0.5,0,False
camel,org.apache.camel.InOnly,0,1,0,0,0,0,0,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
camel,org.apache.camel.component.jhc.JhcComponent,7,3,0,10,19,13,1,10,5,0.7777778,75,1.0,1,0.875,0.33333334,1,1,9.285714,1,0.71428573,0,False
camel,org.apache.camel.builder.PredicateBuilder$10,3,2,0,5,5,3,1,4,0,2.0,18,0.0,0,0.8,0.5,1,3,5.0,2,1.0,0,False
camel,org.apache.camel.component.restlet.MethodBasedRouter,6,0,0,8,23,0,1,7,1,0.7,100,1.0,0,0.0,0.36666667,0,0,15.0,4,1.1666666,0,False
camel,org.apache.camel.model.ConvertBodyType,12,3,0,6,22,62,1,6,11,0.59090906,100,1.0,0,0.95135134,0.35416666,1,3,7.1666665,3,0.9166667,0,False
camel,org.apache.camel.processor.MulticastProcessor$1,2,1,0,6,7,0,1,6,1,0.0,40,0.0,4,0.0,0.5833333,0,0,17.0,3,1.5,0,False
camel,org.apache.camel.component.bean.BeanEndpoint,18,5,0,11,33,125,2,9,15,0.85882354,160,1.0,1,0.7291667,0.28703704,1,1,7.611111,2,0.7777778,0,False
camel,org.apache.camel.component.log.LogComponent,3,3,0,12,17,3,0,12,1,2.0,67,0.0,0,0.9459459,0.6666667,1,3,21.333334,1,0.6666667,0,False
camel,org.apache.camel.osgi.OsgiComponentResolver,4,1,0,9,21,4,1,8,2,0.6666667,113,1.0,0,0.0,0.6666667,0,0,27.0,1,0.5,0,False
camel,org.apache.camel.component.cxf.interceptors.SoapMessageOutInterceptor,5,1,0,15,35,4,1,14,3,0.25,148,1.0,0,0.5,0.5,0,0,28.4,1,0.6,0,False
camel,org.apache.camel.processor.loadbalancer.QueueLoadBalancer$1,2,1,0,2,4,0,1,2,1,0.5,21,0.0,2,0.0,0.625,0,0,8.5,2,1.0,0,False
camel,org.apache.camel.util.concurrent.AtomicExchange,1,2,0,2,2,0,2,0,1,2.0,4,0.0,0,1.0,1.0,0,0,3.0,0,0.0,0,False
camel,org.apache.camel.builder.PredicateBuilder$8,3,2,0,5,5,3,1,4,0,2.0,18,0.0,0,0.8,0.5,1,3,5.0,2,1.0,0,False
camel,org.apache.camel.builder.LoggingErrorHandlerBuilder,11,2,0,10,15,0,1,9,11,0.3,104,1.0,1,0.33333334,0.36363637,0,0,8.272727,1,0.72727275,1,True
camel,org.apache.camel.component.mock.MockEndpoint$7,2,1,0,2,4,0,1,2,1,0.0,19,0.0,2,0.0,0.6666667,0,0,7.5,1,0.5,0,False
camel,org.apache.camel.processor.HandleFaultProcessor$1,2,1,0,5,16,0,1,5,1,0.33333334,70,0.0,3,0.0,0.6,0,0,32.5,5,2.5,0,False
