Project,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max.cc.,avg.cc.,bugs,defective
xerces,org.apache.xerces.validators.common.CMStateSet,12,1,0,7,18,0,6,1,3,0.054545455,517,0.0,0,0.0,0.41666666,1,1,41.666668,7,2.75,0,False
xerces,org.apache.xerces.validators.schema.SchemaMessageProvider,5,1,0,3,14,0,2,1,4,1.2034883,296,0.046511628,0,0.0,0.5,0,0,49.6,9,2.2,3,True
xerces,org.apache.xerces.dom.DeferredAttrImpl,4,3,0,5,14,0,1,5,1,0.6666667,60,0.5,0,0.95238096,0.5,2,7,13.5,2,1.0,2,True
xerces,org.apache.xerces.validators.datatype.DatatypeValidatorFactoryImpl,10,1,0,24,47,19,4,20,7,0.73333335,875,0.6,0,0.0,0.25,0,0,86.0,4,2.0,5,True
xerces,org.apache.xerces.dom.DocumentImpl,65,4,3,51,167,1798,47,24,49,0.93149036,1475,0.9230769,2,0.5683453,0.1375,2,19,21.492308,23,2.0,6,True
xerces,javax.xml.parsers.SAXParser,17,1,1,0,37,136,0,0,16,2.0,254,0.0,0,0.0,0.30882353,0,0,13.941176,1,0.9411765,0,False
xerces,org.apache.html.dom.HTMLHeadElementImpl,3,4,0,2,6,3,1,2,3,2.0,17,0.0,0,0.9791667,0.6666667,0,0,4.6666665,1,0.6666667,0,False
xerces,org.apache.xerces.validators.common.XMLAttributeDecl,6,1,0,8,12,3,6,2,6,1.0,114,0.0,2,0.0,0.5,1,1,13.333333,1,0.6666667,0,False
xerces,org.apache.xerces.jaxp.SAXParserImpl,8,2,0,2,17,8,1,1,6,0.6666667,112,1.0,1,0.76,0.375,1,1,12.625,1,0.75,3,True
xerces,org.apache.xerces.dom.AttributeMap,11,2,0,7,49,25,1,7,5,2.0,760,0.0,0,0.54545456,0.32467532,1,9,68.09091,13,3.1818182,2,True
xerces,org.apache.html.dom.HTMLImageElementImpl,27,4,0,2,33,351,0,2,27,2.0,151,0.0,0,0.78333336,0.3888889,0,0,4.5925927,1,0.962963,0,False
xerces,org.apache.html.dom.HTMLAreaElementImpl,17,4,0,2,27,136,0,2,17,2.0,123,0.0,0,0.8545455,0.31764707,0,0,6.2352943,3,1.1764706,0,False
xerces,org.apache.html.dom.HTMLTitleElementImpl,3,4,0,2,14,3,1,2,3,2.0,60,0.0,0,0.9791667,0.6666667,0,0,19.0,3,1.6666666,0,False
xerces,org.apache.xerces.validators.common.Grammar$ChildrenList,1,1,0,2,2,0,1,1,0,2.0,18,0.0,1,0.0,1.0,0,0,14.0,0,0.0,0,False
xerces,org.apache.html.dom.HTMLQuoteElementImpl,3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.9791667,0.6666667,0,0,4.6666665,1,0.6666667,0,False
xerces,org.apache.xerces.readers.DefaultEntityHandler$EventHandler,6,1,0,3,6,15,2,1,6,2.0,6,0.0,0,0.0,0.5,0,0,0.0,1,1.0,0,False
xerces,org.apache.html.dom.HTMLCollectionImpl,9,1,0,9,22,18,7,2,3,1.0288461,366,0.15384616,1,0.0,0.31746033,0,0,38.22222,17,4.6666665,0,False
xerces,org.apache.xml.serialize.EncodingInfo,5,1,1,4,8,4,4,0,5,0.5,56,0.0,0,0.0,0.55,0,0,9.6,2,0.8,0,False
xerces,org.apache.html.dom.HTMLLabelElementImpl,5,4,0,3,10,10,0,3,5,2.0,52,0.0,0,0.9591837,0.6,0,0,9.4,3,1.6,0,False
xerces,org.apache.xerces.validators.schema.identity.XPath$1,2,2,0,5,11,1,1,5,0,1.0,83,1.0,1,0.75,0.6,1,1,40.0,1,0.5,0,False
xerces,org.apache.xerces.utils.URI,42,1,0,3,66,375,2,1,29,0.7804878,2006,1.0,0,0.0,0.22648084,0,0,46.47619,33,3.142857,4,True
xerces,org.w3c.dom.traversal.TreeWalker,13,1,0,0,13,78,0,0,13,2.0,13,0.0,0,0.0,0.53846157,0,0,0.0,1,1.0,0,False
xerces,org.apache.xerces.validators.common.XMLValidator$5,4,1,0,2,5,0,1,2,3,0.6666667,24,1.0,1,0.0,0.5,0,0,4.5,1,0.75,0,False
xerces,org.apache.xerces.validators.datatype.ListDatatypeValidator,10,2,0,10,40,15,2,8,7,0.5777778,745,0.9,2,0.33333334,0.275,0,0,72.5,4,1.1,0,False
xerces,org.apache.xerces.validators.datatype.IDREFDatatypeValidator,11,2,0,8,38,35,1,7,7,0.8333333,253,0.6666667,2,0.30769232,0.23232323,0,0,21.181818,6,1.2727273,2,True
xerces,org.apache.html.dom.HTMLBaseElementImpl,5,4,0,2,8,10,0,2,5,2.0,28,0.0,0,0.9591837,0.6,0,0,4.6,1,0.8,0,False
xerces,org.apache.xerces.validators.schema.SchemaGrammar,45,2,0,13,63,862,3,10,16,0.8967803,962,0.875,6,0.46341464,0.11929824,1,5,19.844444,5,1.5555556,2,True
xerces,org.apache.xerces.validators.schema.TraverseSchema$ComplexTypeRecoverableError,2,3,0,1,4,0,1,1,0,0.0,16,1.0,1,1.0,0.8333333,0,0,6.5,0,0.0,0,False
xerces,org.apache.xerces.dom.RangeExceptionImpl,1,5,0,1,2,0,1,0,1,2.0,6,0.0,0,1.0,1.0,0,0,5.0,0,0.0,0,False
xerces,org.apache.html.dom.HTMLTableRowElementImpl,20,4,0,6,42,190,2,6,19,1.0,284,0.0,1,0.8318584,0.275,0,0,13.15,4,2.0,0,False
xerces,org.apache.xerces.parsers.DOMParser,63,2,1,25,228,729,5,20,42,0.87419355,5748,0.9,6,0.6789474,0.15207373,2,18,89.7619,6,1.6825397,7,True
xerces,org.apache.html.dom.HTMLFrameElementImpl,17,4,0,2,23,136,0,2,17,2.0,96,0.0,0,0.8545455,0.3970588,0,0,4.647059,1,0.9411765,0,False
xerces,org.apache.xerces.dom.EntityReferenceImpl,10,4,1,6,29,43,3,4,9,0.9444444,115,0.5,0,0.89772725,0.325,2,8,10.3,6,1.5,1,True
xerces,org.apache.xerces.dom.TextImpl,6,3,2,9,21,15,7,3,6,1.2,88,0.0,0,0.91525424,0.33333334,1,4,13.5,2,1.1666666,0,False
xerces,org.apache.xerces.validators.common.DFAContentModel,14,1,0,13,58,41,1,12,7,0.7792642,1675,1.0,7,0.0,0.30769232,0,0,117.0,3,1.0,0,False
xerces,org.apache.xerces.validators.schema.TraverseSchema$IgnoreWhitespaceParser,3,3,0,2,4,3,1,1,2,2.0,8,0.0,0,0.9891892,0.6666667,1,1,1.6666666,1,0.6666667,0,False
xerces,javax.xml.parsers.DocumentBuilder,11,1,1,0,21,55,0,0,10,2.0,99,0.0,0,0.0,0.24675325,0,0,8.0,1,0.90909094,2,True
xerces,org.apache.wml.dom.WMLDocumentImpl,4,3,0,39,23,4,37,3,2,0.982906,580,0.051282052,0,0.9777778,0.5555556,1,1,134.25,1,0.5,0,False
xerces,org.apache.xerces.dom.NodeIteratorImpl,13,1,0,1,24,8,1,1,9,0.6875,380,1.0,4,0.0,0.30769232,0,0,27.615385,11,4.230769,0,False
xerces,org.apache.xerces.readers.DefaultEntityHandler$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
xerces,org.w3c.dom.events.MutationEvent,6,1,0,0,6,15,0,0,6,1.2,9,0.0,0,0.0,0.33333334,0,0,0.0,1,1.0,0,False
xerces,org.apache.xerces.validators.schema.identity.Key,3,2,0,5,4,1,4,1,3,0.5,16,1.0,0,0.8,0.6666667,0,0,4.0,1,0.6666667,0,False
xerces,org.apache.xerces.validators.datatype.FloatDatatypeValidator,12,2,0,9,38,52,3,6,7,0.6909091,959,1.0,3,0.2857143,0.19444445,0,0,77.666664,1,0.8333333,0,False
xerces,org.apache.xerces.framework.Version,3,1,0,0,5,1,0,0,2,0.5,14,0.0,0,0.0,0.5,0,0,3.3333333,1,0.33333334,5,True
xerces,org.apache.xerces.validators.datatype.UnionDatatypeValidator,11,2,0,11,37,11,2,9,8,0.5,480,1.0,2,0.33333334,0.2840909,0,0,41.81818,4,1.0,0,False
xerces,org.apache.xml.serialize.SieveEncodingInfo$BAOutputStream,3,3,0,1,5,3,1,0,0,2.0,13,0.0,0,0.9375,0.6666667,0,0,3.3333333,1,0.33333334,0,False
xerces,org.apache.xerces.validators.datatype.QNameDatatypeValidator,9,2,0,6,34,30,1,5,7,0.6691176,721,1.0,2,0.36363637,0.2857143,0,0,77.22222,1,0.7777778,1,True
xerces,org.apache.xerces.dom.DeferredAttrNSImpl,4,4,0,5,19,0,1,5,1,0.6666667,117,0.5,0,0.95522386,0.5,4,9,27.75,7,2.25,3,True
xerces,org.apache.xerces.dom.events.MutationEventImpl,7,2,0,7,9,1,6,1,7,0.9722222,70,0.0,1,0.6,0.31428573,0,0,7.285714,1,0.85714287,0,False
xerces,org.apache.xerces.framework.XMLDocumentScanner,47,1,0,23,111,677,7,17,18,0.94431734,2575,0.07017544,15,0.0,0.15072463,0,0,52.574467,2,1.0425532,1,True
xerces,org.apache.html.dom.HTMLDocumentImpl,34,3,0,59,83,541,55,9,29,0.969697,1017,0.8,5,0.73333335,0.28484848,2,4,28.617647,7,2.2058823,0,False
xerces,org.apache.html.dom.CollectionIndex,4,1,0,1,5,0,1,0,0,0.0,28,1.0,0,0.0,0.625,0,0,5.75,2,1.0,0,False
xerces,org.apache.xerces.utils.HexBin,7,1,0,1,9,13,1,0,4,0.875,194,1.0,0,0.0,0.25,0,0,26.142857,4,1.5714285,0,False
xerces,org.apache.xerces.dom.DocumentTypeImpl,15,4,1,9,27,57,6,4,14,0.8214286,200,0.875,3,0.8586956,0.38333333,2,8,11.8,2,1.5333333,0,False
xerces,org.apache.xerces.framework.XMLDocumentScanner$ContentDispatcher,4,1,0,12,54,0,2,11,2,0.25,1559,1.0,1,0.0,0.5,0,0,387.75,3,1.25,0,False
xerces,org.apache.html.dom.HTMLScriptElementImpl,15,4,0,2,30,105,0,2,15,2.0,126,0.0,0,0.8703704,0.4,0,0,7.4,3,1.1333333,0,False
xerces,org.apache.xerces.dom.ParentNode,32,3,7,16,77,236,8,11,14,0.6505376,1240,0.8333333,3,0.625,0.18055555,2,25,37.5625,11,2.34375,0,False
xerces,org.apache.xerces.dom.NodeImpl$LEntry,1,1,0,1,2,0,1,1,0,2.0,20,0.25,2,0.0,1.0,0,0,15.0,0,0.0,0,False
xerces,org.apache.xerces.framework.XMLDocumentScanner$EventHandler,14,1,0,6,14,91,5,1,14,2.0,14,0.0,0,0.0,0.5714286,0,0,0.0,1,1.0,0,False
xerces,org.apache.xerces.validators.common.XMLContentModel,5,1,0,10,5,10,6,4,5,2.0,5,0.0,0,0.0,0.4,0,0,0.0,1,1.0,0,False
xerces,org.apache.xerces.readers.MIME2Java,4,1,0,3,12,2,3,0,2,0.6666667,427,1.0,0,0.0,0.5,0,0,105.25,1,0.5,3,True
xerces,org.apache.xerces.validators.dtd.DTDGrammar,41,2,0,11,75,280,2,9,35,0.90394735,1225,1.0,10,0.4871795,0.3066202,1,7,28.414635,3,1.195122,0,False
xerces,org.apache.xml.serialize.SieveEncodingInfo,3,2,0,3,12,1,1,2,3,0.0,159,0.0,1,0.75,0.8888889,0,0,51.0,9,3.0,0,False
xerces,org.apache.xerces.dom.DeferredDocumentImpl$IntVector,6,1,0,1,8,3,1,0,4,0.6,74,1.0,0,0.0,0.75,0,0,11.0,3,1.1666666,0,False
xerces,org.apache.xerces.jaxp.SAXParserFactoryImpl,4,2,0,1,12,6,0,1,4,2.0,39,0.0,0,0.8125,0.5833333,0,0,8.75,1,0.75,2,True
xerces,org.apache.html.dom.HTMLPreElementImpl,3,4,0,2,8,3,0,2,3,2.0,20,0.0,0,0.9791667,0.5,0,0,5.6666665,1,0.6666667,0,False
xerces,org.apache.xerces.dom.AttrNSImpl,6,3,1,3,21,3,2,2,4,0.96,240,0.4,0,0.9375,0.6111111,3,3,38.166668,3,1.3333334,1,True
xerces,org.apache.xerces.validators.schema.identity.Field,6,1,0,13,9,0,9,7,6,0.6666667,42,1.0,3,0.0,0.33333334,0,0,5.5,1,0.8333333,1,True
xerces,org.apache.xerces.validators.common.CMUniOp,5,2,0,5,12,0,2,3,1,0.0,55,1.0,1,0.6666667,0.45,1,2,9.8,1,0.8,0,False
xerces,org.apache.xerces.validators.schema.TraverseSchema,81,1,0,37,257,1504,3,36,9,0.78867185,10701,0.96875,10,0.0,0.13552631,0,0,130.71605,25,1.5432099,30,True
xerces,org.apache.xerces.dom.NodeImpl$EnclosingAttr,1,1,0,4,2,0,4,2,0,2.0,10,0.33333334,2,0.0,1.0,0,0,6.0,0,0.0,0,False
xerces,org.w3c.dom.Node,25,1,0,0,25,300,0,0,25,1.0416666,37,0.0,0,0.0,0.33,0,0,0.0,1,1.0,0,False
xerces,org.apache.html.dom.HTMLLinkElementImpl,19,4,0,2,24,171,0,2,19,2.0,105,0.0,0,0.83928573,0.39473686,0,0,4.5263157,1,0.94736844,0,False
xerces,org.apache.xerces.dom.RangeImpl,55,1,0,3,99,473,1,3,26,0.7989418,2660,0.0,7,0.0,0.24646464,0,0,47.109093,20,3.8181818,0,False
xerces,org.apache.xerces.dom.CharacterDataImpl$1,3,1,0,1,4,3,1,0,2,2.0,10,0.0,0,0.0,0.6666667,0,0,2.3333333,1,0.6666667,0,False
xerces,javax.xml.parsers.DocumentBuilderFactory,20,1,1,0,47,152,0,0,16,0.9157895,325,0.9,0,0.0,0.35526314,0,0,14.75,10,1.4,2,True
xerces,org.apache.xerces.jaxp.DocumentBuilderFactoryImpl,4,2,0,1,9,6,0,1,4,2.0,25,0.0,0,0.88461536,0.5833333,0,0,5.25,1,0.75,3,True
xerces,org.apache.xerces.msg.SchemaMessages,3,3,0,0,4,1,0,0,2,0.5,481,0.0,0,0.974359,1.0,0,0,159.0,1,0.33333334,4,True
xerces,org.apache.html.dom.HTMLMenuElementImpl,3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.9791667,0.5,0,0,4.6666665,1,0.6666667,0,False
xerces,org.apache.xerces.validators.common.XMLValidator$2,4,1,0,2,5,6,1,2,3,1.0,17,1.0,1,0.0,0.5,0,0,3.0,1,0.75,0,False
xerces,org.apache.html.dom.HTMLDListElementImpl,3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.9791667,0.5,0,0,4.6666665,1,0.6666667,0,False
xerces,org.apache.html.dom.HTMLTextAreaElementImpl,23,4,0,3,32,253,0,3,23,2.0,149,0.0,0,0.8103448,0.29565218,1,3,5.478261,3,1.1304348,0,False
xerces,org.apache.xerces.dom.ElementImpl,29,4,4,17,75,80,12,9,24,0.7380952,665,0.6666667,1,0.745283,0.33793104,2,13,21.827587,11,2.7931035,1,True
xerces,org.apache.xerces.dom.events.EventImpl,11,1,1,3,13,35,3,0,11,0.9,87,0.1,2,0.0,0.3939394,0,0,6.0,1,0.90909094,0,False
xerces,org.apache.xerces.validators.schema.TraverseSchema$ComplexTypeInfo,1,1,0,4,2,0,3,2,1,2.0,45,0.071428575,4,0.0,1.0,0,0,30.0,0,0.0,0,False
xerces,org.apache.html.dom.HTMLHeadingElementImpl,3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.9791667,0.6666667,0,0,4.6666665,1,0.6666667,0,False
xerces,org.apache.xerces.validators.common.XMLValidator$XPathMatcherStack,9,1,0,3,16,0,1,2,8,0.45833334,108,1.0,2,0.0,0.4074074,0,0,10.666667,2,1.1111112,0,False
xerces,org.apache.html.dom.HTMLFontElementImpl,7,4,0,2,11,21,0,2,7,2.0,43,0.0,0,0.94,0.5714286,0,0,5.142857,1,0.85714287,0,False
xerces,org.apache.xml.serialize.BaseMarkupSerializer,56,1,3,10,124,864,3,7,37,0.7781818,1899,0.93333334,4,0.0,0.13598901,0,0,32.642857,13,2.9464285,1,True
xerces,org.apache.html.dom.HTMLLegendElementImpl,5,4,0,2,10,10,0,2,5,2.0,52,0.0,0,0.9591837,0.6,0,0,9.4,3,1.6,0,False
xerces,javax.xml.parsers.SAXParserFactory,12,1,1,0,39,52,0,0,8,0.8787879,275,0.8333333,0,0.0,0.45454547,0,0,21.416666,10,1.6666666,0,False
xerces,org.apache.html.dom.HTMLUListElementImpl,5,4,0,2,10,10,0,2,5,2.0,28,0.0,0,0.9591837,0.45,0,0,4.6,1,0.8,0,False
xerces,org.apache.xerces.validators.schema.XUtil,15,1,0,5,51,105,3,2,14,2.0,527,0.0,0,0.0,0.4,0,0,34.133335,5,3.8,0,False
xerces,org.apache.html.dom.HTMLAppletElementImpl,23,4,0,2,26,253,0,2,23,2.0,127,0.0,0,0.8103448,0.5217391,0,0,4.521739,1,0.95652175,0,False
xerces,org.apache.xerces.framework.XMLParser,53,1,2,21,126,740,2,19,22,0.9082168,1257,1.0,11,0.0,0.10697115,0,0,22.301888,3,1.018868,3,True
xerces,org.apache.xerces.validators.common.XMLValidator$AttValidatorENUMERATION,3,1,0,4,12,0,1,4,1,0.0,112,1.0,1,0.0,0.5833333,0,0,36.0,3,1.3333334,0,False
xerces,org.apache.html.dom.HTMLTableSectionElementImpl,14,4,0,5,29,91,2,4,12,1.0,172,1.0,1,0.8785047,0.35714287,0,0,11.214286,4,1.7857143,0,False
xerces,org.apache.xerces.validators.common.XMLElementDecl,6,1,0,9,14,3,7,2,6,0.7285714,132,0.0,2,0.0,0.5,1,1,18.666666,1,0.6666667,0,False
xerces,org.apache.xerces.dom.AttrImpl,38,2,2,16,102,417,9,10,24,0.8175676,1440,0.75,1,0.556962,0.17417417,1,16,36.789474,16,2.7368422,0,False
xerces,org.apache.xerces.validators.common.XMLValidator$Resolver,3,1,0,2,14,0,1,1,2,0.5,98,1.0,1,0.0,0.6666667,0,0,30.666666,1,0.33333334,0,False
xerces,org.apache.xerces.validators.datatype.ENTITYDatatypeValidator,7,2,0,8,21,17,1,7,6,0.7916667,134,0.75,3,0.44444445,0.33333334,0,0,17.571428,1,0.71428573,1,True
xerces,org.apache.html.dom.HTMLMetaElementImpl,9,4,0,2,12,36,0,2,9,2.0,50,0.0,0,0.92156863,0.5555556,0,0,4.5555553,1,0.8888889,0,False
xerces,org.apache.xerces.validators.datatype.BinaryDatatypeValidator,7,2,0,7,27,15,1,6,6,0.75,380,1.0,1,0.44444445,0.33333334,1,1,52.142857,1,0.71428573,0,False
xerces,org.apache.xerces.validators.schema.TraverseSchema$Resolver,3,1,0,1,10,1,1,0,1,0.5,73,1.0,0,0.0,0.75,0,0,22.666666,1,0.33333334,0,False
xerces,org.apache.xerces.dom.DeferredDocumentImpl,61,3,0,25,109,1294,16,22,48,0.89047617,2565,0.95238096,1,0.60273975,0.2262295,2,10,40.704918,12,2.5245903,8,True
xerces,org.apache.html.dom.HTMLIFrameElementImpl,21,4,0,2,25,210,0,2,21,2.0,120,0.0,0,0.8245614,0.52380955,0,0,4.714286,1,0.95238096,0,False
xerces,org.apache.html.dom.HTMLOListElementImpl,7,4,0,2,14,21,0,2,7,2.0,42,0.0,0,0.94,0.34285715,0,0,5.0,1,0.85714287,0,False
xerces,org.apache.xerces.utils.IntStack,8,1,0,2,14,0,2,0,7,0.35714287,144,1.0,0,0.0,0.625,0,0,16.75,4,1.375,0,False
xerces,org.apache.xerces.validators.schema.identity.XPath$Scanner,5,1,1,5,12,6,2,3,2,1.0204082,1965,1.0,1,0.0,0.7,0,0,382.2,10,2.4,0,False
xerces,org.apache.xerces.validators.common.XMLValidator$KeyRefValueStore,2,2,0,6,10,0,1,5,2,0.0,64,1.0,2,0.8888889,0.625,1,2,30.0,1,0.5,0,False
xerces,org.apache.xerces.readers.DefaultEntityHandler$ReaderState,2,1,0,3,3,1,1,3,0,1.8181819,23,0.09090909,4,0.0,0.8333333,0,0,5.0,0,0.0,0,False
xerces,org.w3c.dom.ranges.Range,24,1,0,0,24,276,0,0,24,1.0434783,28,0.0,0,0.0,0.27083334,0,0,0.0,1,1.0,0,False
xerces,org.apache.xml.serialize.OutputFormat,46,1,0,13,61,833,11,2,46,0.9037037,579,1.0,1,0.0,0.2204969,0,0,11.195652,12,1.6521739,0,False
xerces,org.apache.xml.serialize.HTMLSerializer,17,2,1,7,79,102,2,5,10,0.5625,1190,0.5,0,0.8358209,0.21022727,1,8,68.882355,37,7.470588,0,False
xerces,org.apache.xerces.validators.common.XMLValidator$ErrorHandler,5,1,0,1,18,10,1,0,3,2.0,109,0.0,0,0.0,0.9,0,0,20.8,3,1.2,0,False
xerces,org.apache.xerces.dom.ParentNode$1,3,1,0,1,6,0,1,1,2,0.0,19,1.0,1,0.0,0.5555556,0,0,5.0,1,0.6666667,0,False
xerces,org.apache.xml.serialize.OutputFormat$DTD,1,1,0,0,2,0,0,0,1,2.0,8,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0,False
xerces,org.apache.xerces.validators.common.XMLValidator$AttValidatorNOTATION,3,1,0,4,12,0,1,4,1,0.0,112,1.0,1,0.0,0.5833333,0,0,36.0,3,1.3333334,0,False
xerces,org.apache.html.dom.HTMLMapElementImpl,4,4,0,3,8,6,0,3,4,1.0,32,1.0,1,0.96907216,0.5833333,0,0,6.75,2,1.0,0,False
xerces,org.apache.xerces.readers.StringReader,30,2,0,11,64,0,1,10,22,0.5229885,2603,0.8333333,3,0.2,0.20114942,1,2,85.36667,4,1.3,0,False
xerces,org.apache.xerces.readers.UTF8Reader,41,2,0,13,75,0,1,12,22,0.60882354,7463,0.88235295,3,0.1521739,0.17083333,1,4,180.60976,2,1.0487804,0,False
xerces,org.apache.xerces.readers.DefaultEntityHandler,62,1,0,24,130,753,10,17,39,0.85019785,2272,0.86206895,12,0.0,0.13824885,0,0,35.177418,6,1.3225807,0,False
xerces,org.apache.html.dom.HTMLFormElementImpl,18,4,0,3,25,153,0,3,18,0.9411765,102,1.0,1,0.8468468,0.4814815,0,0,4.611111,2,1.0,0,False
xerces,org.apache.html.dom.HTMLStyleElementImpl,7,4,0,2,12,21,0,2,7,2.0,39,0.0,0,0.94,0.42857143,0,0,4.571429,1,0.85714287,0,False
xerces,org.apache.html.dom.HTMLParamElementImpl,9,4,0,2,13,36,0,2,9,2.0,52,0.0,0,0.92156863,0.5555556,1,1,4.7777777,1,0.8888889,0,False
xerces,org.apache.xerces.readers.DefaultEntityHandler$EntityPool$RequiredNotation,1,1,0,1,3,0,1,1,0,2.0,31,0.16666667,2,0.0,1.0,0,0,24.0,0,0.0,0,False
xerces,org.apache.xerces.validators.common.XMLValidator$KeyValueStore,2,2,0,6,6,0,2,4,1,0.0,36,1.0,1,0.8888889,0.625,1,2,16.5,1,0.5,0,False
xerces,org.apache.xml.serialize.TextSerializer,16,2,0,5,35,112,1,4,10,2.0,261,0.0,0,0.7887324,0.21875,1,10,15.3125,6,1.9375,0,False
xerces,org.apache.html.dom.HTMLBodyElementImpl,13,4,0,2,16,78,1,2,13,2.0,72,0.0,0,0.8867925,0.53846157,0,0,4.5384617,1,0.9230769,0,False
xerces,org.apache.xerces.validators.datatype.RecurringDurationDatatypeValidator,18,2,0,7,54,141,1,6,9,0.89164084,1392,0.15789473,2,0.2,0.18981482,0,0,75.27778,4,1.1666666,0,False
xerces,org.apache.xerces.validators.schema.identity.Field$XPath,1,2,0,7,5,0,3,4,1,2.0,14,0.0,0,1.0,1.0,0,0,13.0,0,0.0,0,False
xerces,org.apache.xerces.validators.schema.identity.XPath$Tokens,7,1,0,4,20,1,3,1,7,1.1321839,1029,0.10344828,1,0.0,0.5714286,0,0,137.71428,7,1.7142857,0,False
xerces,org.apache.xerces.validators.common.XMLValidator$1,4,1,0,2,5,4,1,2,3,0.8333333,22,1.0,1,0.0,0.5,0,0,4.0,1,0.75,0,False
xerces,javax.xml.parsers.FactoryConfigurationError,6,3,0,0,10,0,0,0,6,0.0,50,1.0,0,0.8947368,0.5555556,1,1,7.1666665,3,0.6666667,0,False
xerces,org.apache.xerces.framework.XMLDTDScanner,71,1,0,17,193,1133,1,16,23,0.92486084,7189,1.0,15,0.0,0.14795919,0,0,99.169014,3,1.0422535,1,True
xerces,org.apache.html.dom.HTMLDivElementImpl,3,4,0,2,7,3,0,2,3,2.0,19,0.0,0,0.9791667,0.6666667,0,0,5.3333335,1,0.6666667,0,False
xerces,org.apache.xerces.dom.NotationImpl,7,2,1,4,12,15,3,2,7,0.9166667,80,0.75,0,0.88,0.52380955,1,4,9.857142,3,1.8571428,0,False
xerces,org.apache.xerces.utils.NamespacesScope$NamespacesHandler,2,1,0,4,2,1,4,0,2,2.0,2,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
xerces,org.apache.xerces.validators.datatype.URIReferenceDatatypeValidator,7,2,0,8,29,17,1,7,6,0.75,374,1.0,2,0.44444445,0.33333334,0,0,51.285713,1,0.71428573,0,False
xerces,org.apache.html.dom.HTMLDirectoryElementImpl,3,4,0,2,6,3,0,2,3,2.0,17,0.0,0,0.9791667,0.5,0,0,4.6666665,1,0.6666667,0,False
xerces,org.apache.html.dom.HTMLModElementImpl,5,4,0,2,8,10,0,2,5,2.0,28,0.0,0,0.9591837,0.6,0,0,4.6,1,0.8,0,False
