Project,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max.cc.,avg.cc.,bugs,defective
lucene,org.apache.lucene.search.spans.SpanFirstQuery$1,9,1,0,4,25,0,1,4,8,0.5833333,108,1.0,3,0.0,0.33333334,0,0,10.666667,1,0.8888889,0,False
lucene,org.apache.lucene.document.Field$TermVector,2,2,0,5,3,1,4,1,0,1.0,37,0.0,5,1.0,1.0,0,0,15.0,0,0.0,0,False
lucene,org.apache.lucene.search.IndexSearcher,15,2,0,24,41,0,4,20,14,0.35714287,205,0.5,1,0.6764706,0.1897436,1,3,12.533334,1,0.73333335,12,True
lucene,org.apache.lucene.document.Field$Index,2,2,0,5,3,1,4,1,0,1.0,46,0.0,8,1.0,1.0,0,0,18.0,0,0.0,0,False
lucene,org.apache.lucene.store.MMapDirectory,3,3,0,5,11,3,0,5,3,1.0,55,1.0,0,0.9583333,0.6666667,1,2,17.0,1,0.6666667,5,True
lucene,org.apache.lucene.search.ExtendedFieldCacheImpl$5,2,2,0,6,22,0,1,6,0,0.0,116,1.0,1,0.6666667,0.625,1,1,56.5,1,0.5,0,False
lucene,org.apache.lucene.analysis.standard.StandardAnalyzer$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
lucene,org.apache.lucene.index.TermVectorEntry,13,1,0,4,22,32,3,1,10,0.78333336,135,0.8,1,0.0,0.26923078,1,1,9.0,7,1.3846154,0,False
lucene,org.apache.lucene.search.ConstantScoreQuery$ConstantScorer,6,3,0,10,14,1,1,9,6,0.8,51,0.25,2,0.61538464,0.33333334,1,3,6.8333335,1,0.8333333,0,False
lucene,org.apache.lucene.search.FieldCacheImpl$CreationPlaceholder,1,1,0,1,2,0,1,0,0,2.0,5,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0,False
lucene,org.apache.lucene.index.MergePolicy$OneMerge,7,1,0,15,17,11,11,4,1,1.0,121,0.0,3,0.0,0.34285715,0,0,14.428572,5,1.4285715,0,False
lucene,org.apache.lucene.index.MultiLevelSkipListReader,10,1,1,4,22,0,1,3,1,0.6111111,481,1.0,1,0.0,0.5,0,0,45.7,2,1.0,0,False
lucene,org.apache.lucene.index.SegmentInfos$1,2,2,0,4,4,0,1,4,0,0.0,18,1.0,1,0.6666667,0.625,1,1,7.5,1,0.5,0,False
lucene,org.apache.lucene.search.ExtendedFieldCacheImpl,7,2,0,12,15,11,4,12,5,0.76666665,84,0.4,5,0.7058824,0.6,0,0,10.285714,1,0.71428573,2,True
lucene,org.apache.lucene.store.FSDirectory$FSIndexOutput,6,3,0,2,15,0,1,1,6,0.4,80,0.5,0,0.83870965,0.36666667,1,2,12.0,1,0.8333333,0,False
lucene,org.apache.lucene.search.MultiSearcher$1,2,2,0,2,4,0,1,2,1,0.33333334,26,1.0,2,0.5,0.7,0,0,10.5,1,0.5,0,False
lucene,org.apache.lucene.index.DefaultSkipListWriter,4,2,0,4,10,0,2,2,0,0.4848485,182,1.0,2,0.625,0.625,1,1,41.75,2,1.25,0,False
lucene,org.apache.lucene.index.TermVectorsReader,23,1,0,12,66,99,3,9,2,0.8475936,1164,0.47058824,4,0.0,0.23140496,0,0,48.869564,2,0.8695652,0,False
lucene,org.apache.lucene.search.BooleanScorer2$Coordinator,5,1,0,5,8,2,4,3,0,0.5,64,0.5,1,0.0,0.53333336,0,0,11.0,2,0.8,0,False
lucene,org.apache.lucene.util.OpenBitSetDISI,8,3,0,2,23,26,0,2,6,0.9285714,155,0.0,0,0.9137931,0.5,0,0,18.125,1,0.625,2,True
lucene,org.apache.lucene.index.FilterIndexReader$FilterTermPositions,5,2,0,3,10,0,0,3,5,2.0,31,0.0,0,0.6666667,0.4,0,0,5.2,1,0.8,0,False
lucene,org.apache.lucene.search.TopDocs,3,1,1,14,4,0,13,1,3,0.6666667,25,0.33333334,1,0.0,0.5833333,0,0,6.3333335,1,0.6666667,1,True
lucene,org.apache.lucene.search.FieldSortedHitQueue$7,4,1,0,3,6,0,1,2,3,0.33333334,48,1.0,0,0.0,0.5833333,0,0,10.75,3,1.25,0,False
lucene,org.apache.lucene.index.TermVectorsTermsWriter$PerDoc,6,2,0,6,15,0,3,4,2,0.6,90,0.2,2,0.44444445,0.44444445,0,0,13.166667,2,1.0,0,False
lucene,org.apache.lucene.index.DocInverter$FieldInvertState,2,1,0,6,3,1,6,0,0,1.0,22,0.0,0,0.0,0.75,0,0,8.0,1,0.5,0,False
lucene,org.apache.lucene.search.spans.SpanOrQuery$SpanQueue,2,2,0,4,7,1,1,3,1,1.0,55,1.0,1,0.9230769,0.625,1,3,26.0,6,3.0,0,False
lucene,org.apache.lucene.analysis.LengthFilter,4,3,0,3,12,2,0,3,2,0.75,79,0.0,0,0.7777778,0.4,1,2,17.75,1,0.5,0,False
lucene,org.apache.lucene.index.TermBuffer,10,1,0,7,30,0,1,6,6,0.5740741,303,1.0,3,0.0,0.22857143,0,0,28.7,4,1.6,0,False
lucene,org.apache.lucene.index.ReadOnlyMultiSegmentReader,3,4,0,6,6,3,3,5,0,2.0,22,0.0,0,0.99236643,0.5714286,1,2,6.3333335,1,0.33333334,2,True
lucene,org.apache.lucene.search.FieldCacheImpl$3,2,1,0,2,4,1,1,1,1,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5,0,False
lucene,org.apache.lucene.search.ExtendedFieldCache$LongParser,1,1,0,4,1,0,4,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
lucene,org.apache.lucene.index.IndexReader,76,1,4,128,131,2812,104,25,62,0.94666666,722,0.5714286,1,0.0,0.100833334,0,0,8.407895,12,1.1578947,17,True
lucene,org.apache.lucene.search.spans.SpanTermQuery,10,3,1,10,28,0,2,8,10,0.0,122,1.0,1,0.65384614,0.26666668,2,2,11.1,4,1.3,1,True
lucene,org.apache.lucene.analysis.StopAnalyzer$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
lucene,org.apache.lucene.index.FreqProxTermsWriter$PostingList,1,2,0,4,2,0,3,1,0,2.0,8,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0,False
lucene,org.apache.lucene.index.IndexReader$FieldOption,4,1,0,8,5,4,8,0,1,0.9444444,84,0.083333336,11,0.0,0.6666667,0,0,17.0,1,0.25,0,False
lucene,org.apache.lucene.search.ScoreDocComparator$1,4,1,0,2,6,6,1,2,3,2.0,33,0.0,0,0.0,0.75,0,0,7.25,3,1.25,0,False
lucene,org.apache.lucene.search.function.CustomScoreQuery$1,0,1,0,2,0,0,2,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
lucene,org.apache.lucene.analysis.StopAnalyzer$SavedStreams,2,1,0,4,3,1,1,4,0,1.3333334,15,0.33333334,3,0.0,0.8333333,0,0,5.0,0,0.0,0,False
lucene,org.apache.lucene.store.NativeFSLock,7,2,0,3,32,1,1,2,6,0.5833333,346,1.0,0,0.44444445,0.44444445,1,2,47.57143,2,0.85714287,0,False
lucene,org.apache.lucene.search.spans.SpanNearQuery,13,3,0,10,48,0,3,9,13,0.5833333,359,1.0,0,0.5862069,0.21153846,2,2,26.307692,7,1.6923077,5,True
lucene,org.apache.lucene.search.Searcher,24,1,3,41,29,270,30,14,23,0.9130435,138,1.0,1,0.0,0.275,0,0,4.7083335,1,0.9583333,3,True
lucene,org.apache.lucene.index.TermsHashConsumer,8,1,2,9,9,28,5,5,0,1.0,16,0.0,1,0.0,0.26785713,0,0,0.875,1,0.875,0,False
lucene,org.apache.lucene.search.function.CustomScoreQuery$CustomScorer,7,3,0,9,26,0,1,9,5,0.47619048,219,1.0,5,0.61538464,0.34920636,1,3,29.285715,1,0.71428573,0,False
lucene,org.apache.lucene.index.TermVectorsTermsWriterPerThread,9,2,0,12,21,24,2,12,5,0.9166667,167,0.0,6,0.36363637,0.27083334,0,0,16.555555,6,2.0,0,False
lucene,org.apache.lucene.search.FieldCacheImpl$4,2,1,0,2,4,1,1,1,1,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5,0,False
lucene,org.apache.lucene.search.TimeLimitedCollector$TimerThread,4,2,0,2,10,0,1,2,2,0.0,46,1.0,0,0.9591837,0.625,1,1,10.25,3,1.0,0,False
lucene,org.apache.lucene.store.LockReleaseFailedException,1,4,0,2,2,0,2,0,1,2.0,5,0.0,0,1.0,1.0,0,0,4.0,0,0.0,0,False
lucene,org.apache.lucene.index.FieldsReader,25,1,0,19,77,170,3,17,0,0.8108974,1041,0.84615386,5,0.0,0.20833333,0,0,40.12,5,1.2,4,True
lucene,org.apache.lucene.index.SnapshotDeletionPolicy,7,1,0,4,17,5,1,4,5,0.6666667,109,1.0,2,0.0,0.39285713,0,0,14.142858,2,1.2857143,2,True
lucene,org.apache.lucene.index.DocumentsWriter$1,0,1,0,3,0,0,3,0,0,2.0,0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0,False
lucene,org.apache.lucene.search.Similarity,17,1,2,53,26,124,51,4,16,0.875,94,1.0,1,0.0,0.18125,0,0,4.4117646,1,0.88235295,4,True
lucene,org.apache.lucene.search.FieldCacheImpl,14,1,1,23,29,67,10,22,12,0.8974359,199,0.33333334,12,0.0,0.40384614,0,0,12.357142,1,0.85714287,4,True
lucene,org.apache.lucene.store.VerifyingLockFactory$CheckedLock,6,2,0,3,21,0,1,3,5,0.3,95,1.0,2,0.44444445,0.33333334,1,1,14.5,1,0.8333333,0,False
lucene,org.apache.lucene.search.ConstantScoreQuery$ConstantWeight,7,1,0,12,24,0,1,12,7,0.5833333,148,1.0,2,0.0,0.30952382,0,0,19.571428,1,0.85714287,0,False
lucene,org.apache.lucene.search.ScoreDocComparator$2,4,1,0,2,6,6,1,2,3,2.0,31,0.0,0,0.0,0.75,0,0,6.75,3,1.25,0,False
lucene,org.apache.lucene.search.spans.TermSpans,10,1,0,6,25,0,3,3,10,0.7037037,180,1.0,2,0.0,0.325,0,0,16.4,3,1.1,3,True
lucene,org.apache.lucene.search.QueryTermVector,10,1,0,4,38,0,0,4,9,0.3888889,287,1.0,0,0.0,0.34,0,0,27.5,5,1.6,0,False
lucene,org.apache.lucene.search.function.IntFieldSource,7,3,0,7,21,9,2,6,6,0.7777778,120,0.33333334,1,0.7058824,0.33333334,2,3,15.714286,6,1.7142857,1,True
lucene,org.apache.lucene.index.DocFieldProcessor,6,2,0,10,25,0,2,10,6,0.6666667,91,0.0,3,0.5,0.33333334,0,0,13.666667,1,0.8333333,1,True
lucene,org.apache.lucene.search.ExtendedFieldCacheImpl$1,2,1,0,2,4,1,1,1,1,2.0,8,0.0,0,0.0,0.75,0,0,3.0,1,0.5,0,False
lucene,org.apache.lucene.index.PositionBasedTermVectorMapper,6,2,0,3,15,11,0,3,6,0.85,110,1.0,0,0.5555556,0.3888889,0,0,16.666666,4,1.5,0,False
lucene,org.apache.lucene.index.StoredFieldsWriterPerThread,5,2,0,12,10,2,2,12,5,0.8125,74,0.0,4,0.5,0.4,0,0,13.0,3,1.6,1,True
lucene,org.apache.lucene.search.FieldCacheImpl$Cache,3,1,12,17,9,1,15,2,1,0.5,111,1.0,0,0.0,0.7777778,0,0,35.666668,1,0.6666667,0,False
lucene,org.apache.lucene.search.ParallelMultiSearcher$1,2,2,0,2,4,0,1,2,1,0.33333334,26,1.0,2,0.5,0.7,0,0,10.5,1,0.5,0,False
lucene,org.apache.lucene.search.payloads.PayloadSpanUtil,4,1,0,15,36,4,0,15,2,0.33333334,356,1.0,1,0.0,0.5,0,0,87.75,1,0.75,1,True
lucene,org.apache.lucene.search.BooleanQuery$1,2,3,0,3,3,1,1,3,1,1.0,12,1.0,1,0.95652175,0.625,1,1,4.5,1,0.5,0,False
lucene,org.apache.lucene.search.spans.NearSpansUnordered$SpansCell,12,1,0,3,31,0,2,2,9,0.6909091,152,1.0,3,0.0,0.2361111,0,0,11.25,7,1.4166666,0,False
lucene,org.apache.lucene.index.IndexReader$1,2,2,0,3,5,1,1,2,1,2.0,14,0.0,0,0.6666667,0.6666667,1,1,6.0,1,0.5,0,False
lucene,org.apache.lucene.index.InvertedDocEndConsumerPerThread,5,1,1,8,6,10,6,3,0,2.0,8,0.0,0,0.0,0.46666667,0,0,0.6,1,0.8,0,False
lucene,org.apache.lucene.index.MultiLevelSkipListReader$SkipBuffer,7,2,0,2,11,0,1,1,6,0.5,77,1.0,0,0.73913044,0.34285715,1,4,9.571428,1,0.85714287,0,False
lucene,org.apache.lucene.search.MultiPhraseQuery$MultiPhraseWeight,7,1,0,14,47,0,1,14,7,0.6666667,400,1.0,2,0.0,0.30952382,0,0,55.285713,1,0.85714287,0,False
lucene,org.apache.lucene.analysis.Token,51,1,0,25,77,43,23,2,45,0.6553846,1122,0.23076923,1,0.0,0.2857143,1,1,20.745098,12,1.7254902,4,True
lucene,org.apache.lucene.analysis.CachingTokenFilter,6,3,0,3,19,7,0,3,3,0.8,107,0.5,0,0.6363636,0.4,2,3,16.166666,1,0.6666667,1,True
lucene,org.apache.lucene.search.ConjunctionScorer$1,2,1,0,2,4,1,1,2,1,1.0,17,1.0,1,0.0,0.6666667,0,0,7.0,1,0.5,0,False
lucene,org.apache.lucene.search.FieldSortedHitQueue$1,2,2,0,6,18,1,1,6,0,2.0,91,0.0,0,0.6666667,0.6666667,1,1,44.5,1,0.5,0,False
lucene,org.apache.lucene.search.spans.NearSpansOrdered,17,1,0,7,53,38,3,6,9,0.76785713,725,0.85714287,3,0.0,0.19791667,0,0,40.82353,6,1.5294118,4,True
lucene,org.apache.lucene.index.DocFieldProcessorPerThread,9,2,0,22,46,0,9,16,4,0.83653843,770,0.0,6,0.22222222,0.23214285,1,1,83.111115,12,3.6666667,1,True
lucene,org.apache.lucene.search.spans.NearSpansUnordered$CellQueue,2,2,0,5,6,1,1,5,1,1.0,36,1.0,1,0.9230769,0.625,1,3,16.5,3,1.5,0,False
lucene,org.apache.lucene.analysis.standard.StandardAnalyzer$SavedStreams,2,1,0,4,3,1,1,3,0,2.0,10,0.0,2,0.0,0.75,0,0,3.0,0,0.0,0,False
lucene,org.apache.lucene.index.MergePolicy,7,1,1,6,9,21,2,5,1,2.0,15,0.0,0,0.0,0.42857143,0,0,1.1428572,1,0.85714287,3,True
lucene,org.apache.lucene.index.SegmentInfo,36,1,0,23,77,92,18,5,8,0.7768707,1568,0.52380955,1,0.0,0.18285714,1,1,41.97222,4,1.3055556,2,True
lucene,org.apache.lucene.util.SortedVIntList$1,5,2,0,2,8,0,1,2,3,0.16666667,102,0.33333334,1,0.42857143,0.46666667,0,0,18.8,3,1.6,0,False
lucene,org.apache.lucene.index.ParallelArrayTermVectorMapper,4,2,0,6,7,0,1,5,3,0.45833334,123,1.0,1,0.625,0.45833334,0,0,27.75,5,2.75,0,False
lucene,org.apache.lucene.index.PositionBasedTermVectorMapper$TVPositionInfo,5,1,0,2,8,0,1,1,4,0.5833333,49,1.0,0,0.0,0.36,0,0,8.2,2,1.0,0,False
lucene,org.apache.lucene.analysis.LowerCaseFilter,4,3,0,4,14,4,1,3,2,0.8333333,74,0.0,0,0.7777778,0.41666666,1,2,17.0,1,0.5,0,False
lucene,org.apache.lucene.index.DocFieldConsumersPerThread,7,2,0,9,19,0,2,9,5,0.6944444,146,0.0,4,0.44444445,0.2777778,0,0,19.0,3,1.0,0,False
lucene,org.apache.lucene.search.function.ByteFieldSource,7,3,0,7,21,9,2,6,6,0.7777778,120,0.33333334,1,0.7058824,0.33333334,2,3,15.714286,6,1.7142857,1,True
lucene,org.apache.lucene.search.Hits,12,1,0,15,34,26,3,14,5,0.6753247,480,0.9285714,6,0.0,0.32142857,0,0,37.833332,4,1.1666666,2,True
lucene,org.apache.lucene.index.SegmentMerger,23,1,0,31,128,39,4,30,0,0.8129371,1901,0.88461536,10,0.0,0.1694215,0,0,80.521736,6,1.0869565,4,True
lucene,org.apache.lucene.analysis.standard.StandardFilter,4,3,0,5,15,4,1,4,2,0.75,133,0.5,0,0.7777778,0.41666666,1,2,31.25,1,0.5,0,False
lucene,org.apache.lucene.index.CompoundFileReader,16,2,0,9,40,70,2,7,16,0.72,267,1.0,2,0.57575756,0.5,1,5,15.375,1,0.875,0,False
lucene,org.apache.lucene.analysis.standard.StandardAnalyzer,19,2,0,10,36,0,0,10,18,0.537037,242,0.6666667,0,0.3846154,0.25,1,2,11.421053,1,0.42105263,4,True
lucene,org.apache.lucene.index.TermInfosReader$ThreadResources,2,1,0,4,3,1,1,3,0,2.0,10,0.0,2,0.0,0.75,0,0,3.0,0,0.0,0,False
lucene,org.apache.lucene.index.IndexModifier,26,1,0,13,58,0,0,13,22,0.344,719,1.0,4,0.0,0.18461539,0,0,26.26923,2,1.1538461,2,True
lucene,org.apache.lucene.index.BufferedDeletes,5,1,0,5,30,0,1,4,0,0.1875,227,0.0,0,0.0,0.3,0,0,43.6,7,2.6,1,True
lucene,org.apache.lucene.index.TermsHash,13,2,0,14,52,0,3,14,5,0.7638889,584,0.33333334,5,0.3529412,0.17948718,0,0,43.0,20,3.3076923,0,False
lucene,org.apache.lucene.analysis.CharArraySet$CharArraySetIterator,6,1,0,1,10,7,1,1,4,0.33333334,78,0.33333334,1,0.0,0.5833333,0,0,11.5,3,1.3333334,0,False
lucene,org.apache.lucene.search.FieldCacheImpl$12,2,2,0,8,17,1,1,8,0,1.0,77,1.0,1,0.6666667,0.625,1,1,37.0,1,0.5,0,False
lucene,org.apache.lucene.document.AbstractField,24,1,3,7,34,140,3,4,21,0.85597825,593,1.0,0,0.0,0.171875,0,0,23.041666,20,2.125,1,True
lucene,org.apache.lucene.analysis.StopAnalyzer,8,2,0,9,18,0,2,8,7,0.5,228,0.5,0,0.71428573,0.35714287,1,2,27.25,1,0.25,2,True
lucene,org.apache.lucene.index.NormsWriterPerThread,6,2,0,8,8,15,2,8,1,1.0,30,0.0,2,0.44444445,0.33333334,0,0,3.6666667,1,0.8333333,0,False
lucene,org.apache.lucene.index.SegmentInfos$FindSegmentsFile,4,1,6,12,28,2,7,5,3,0.6666667,400,0.0,1,0.0,0.4375,0,0,98.5,1,0.5,0,False
lucene,org.apache.lucene.analysis.PerFieldAnalyzerWrapper,6,2,0,2,17,0,0,2,6,0.1,90,1.0,1,0.5,0.5833333,1,1,13.666667,2,1.1666666,1,True
lucene,org.apache.lucene.analysis.KeywordTokenizer,6,3,0,3,18,7,1,2,4,0.85,112,0.5,0,0.7,0.4,1,2,17.0,1,0.5,5,True
lucene,org.apache.lucene.document.Field$Store,2,2,0,5,3,1,4,1,0,1.0,25,0.0,3,1.0,1.0,0,0,10.0,0,0.0,0,False
lucene,org.apache.lucene.index.DocInverter,7,2,0,14,30,0,2,13,4,0.25,136,0.0,2,0.5,0.2857143,0,0,18.142857,1,0.85714287,0,False
lucene,org.apache.lucene.index.SegmentTermPositions,17,2,0,6,34,34,1,6,7,0.7222222,323,0.7777778,1,0.44444445,0.1736111,1,2,17.470589,3,1.0,3,True
lucene,org.apache.lucene.search.Filter,3,1,6,28,5,3,25,3,3,2.0,15,0.0,0,0.0,0.8333333,0,0,4.0,1,0.6666667,1,True
lucene,org.apache.lucene.search.SloppyPhraseScorer,5,4,0,8,20,0,2,6,0,0.625,389,1.0,2,0.8333333,0.325,1,1,76.0,5,2.0,2,True
lucene,org.apache.lucene.search.FieldSortedHitQueue$5,4,1,0,3,6,0,1,2,3,0.33333334,48,1.0,0,0.0,0.5833333,0,0,10.75,3,1.25,0,False
lucene,org.apache.lucene.store.FSDirectory,29,2,2,18,97,114,8,10,24,0.8464286,1037,0.8,0,0.41304347,0.26785713,1,8,34.41379,3,1.0344827,9,True
lucene,org.apache.lucene.search.TermQuery$TermWeight,8,1,0,12,41,0,1,12,8,0.6904762,328,1.0,2,0.0,0.29166666,0,0,39.25,1,0.875,0,False
lucene,org.apache.lucene.index.ByteBlockPool$Allocator,3,1,1,3,4,3,3,0,0,2.0,6,0.0,0,0.0,0.5,0,0,1.0,1,0.6666667,0,False
