Project,Class,wmc,dit,noc,cbo,rfc,lcom,ca,ce,npm,lcom3,loc,dam,moa,mfa,cam,ic,cbm,amc,max.cc.,avg.cc.,bugs,defective
jEdit,org.gjt.sp.jedit.gui.TipOfTheDay$ActionHandler,2,1,0,2,11,0,1,2,1,0.0,42,1.0,1,0.0,0.6666667,0,0,19.5,4,2.0,0,False
jEdit,org.gjt.sp.jedit.Buffer$3,3,1,0,2,7,1,1,2,1,0.5,51,1.0,2,0.0,0.53333336,0,0,14.333333,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.gui.PanelWindowContainer$ButtonLayout,6,1,0,1,21,3,1,1,5,0.4,329,1.0,1,0.0,0.43333334,0,0,53.666668,13,3.8333333,0,False
jEdit,org.gjt.sp.jedit.browser.VFSBrowser$FileCompare,2,1,0,5,6,0,1,4,1,0.0,39,1.0,1,0.0,0.6666667,0,0,18.0,3,1.5,0,False
jEdit,org.gjt.sp.jedit.buffer.FoldHandler,9,1,3,10,25,22,9,5,6,0.5833333,121,1.0,0,0.0,0.20833333,0,0,12.111111,3,1.3333334,0,False
jEdit,org.gjt.sp.jedit.textarea.Gutter$MouseHandler,6,3,0,9,42,1,1,9,5,0.65,248,0.25,1,0.61538464,0.6666667,0,0,39.666668,14,3.5,0,False
jEdit,org.gjt.sp.jedit.buffer.BufferChangeListener,4,1,0,4,4,6,4,1,4,2.0,4,0.0,0,0.0,0.9166667,0,0,0.0,1,1.0,0,False
jEdit,org.gjt.sp.jedit.textarea.TextAreaExtension,4,1,5,9,5,6,9,0,4,2.0,11,0.0,0,0.0,0.75,0,0,1.75,1,0.75,0,False
jEdit,org.gjt.sp.jedit.BeanShell,22,1,0,29,94,139,10,21,17,0.78571427,853,1.0,3,0.0,0.22727273,0,0,37.5,14,2.090909,2,True
jEdit,org.gjt.sp.jedit.gui.AddAbbrevDialog,5,6,0,7,32,2,3,6,1,0.8,202,1.0,2,0.99389315,0.35,0,0,38.4,1,0.8,0,False
jEdit,bsh.TargetError,11,4,0,18,26,33,14,5,11,0.45,141,0.0,0,0.7647059,0.36363637,1,2,11.636364,2,1.0,0,False
jEdit,org.gjt.sp.jedit.gui.CurrentDirectoryMenu$1,3,1,0,3,5,1,1,3,1,0.6666667,28,1.0,2,0.0,0.53333336,0,0,7.3333335,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.browser.VFSBrowser$2,3,1,0,1,5,1,1,1,1,0.5,19,1.0,1,0.0,0.8333333,0,0,5.0,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.pluginmgr.PluginListHandler,12,2,0,7,36,36,1,7,8,0.8695652,492,1.0,4,0.5416667,0.31944445,1,3,38.083332,13,3.5833333,0,False
jEdit,bsh.BshClassManager$Listener,1,1,0,3,1,0,3,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
jEdit,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress$2,3,1,0,1,6,1,1,1,1,0.5,25,1.0,1,0.0,0.6666667,0,0,6.6666665,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.gui.HelpViewer,18,6,0,22,131,113,8,22,6,0.7647059,844,1.0,0,0.97727275,0.19444445,3,6,45.333332,8,1.6111112,0,False
jEdit,org.gjt.sp.jedit.io.VFSManager,26,1,0,41,73,217,34,16,18,0.8727273,370,1.0,3,0.0,0.108571425,0,0,12.807693,8,1.5,1,True
jEdit,org.gjt.sp.jedit.search.HyperSearchResults,14,5,0,19,67,55,10,16,8,0.82051283,361,0.8333333,1,0.9804805,0.25714287,3,12,24.357143,10,1.8571428,2,True
jEdit,org.gjt.sp.jedit.gui.StatusBar$VICaretStatus,3,4,0,5,41,0,2,4,2,0.33333334,286,1.0,1,0.99691355,0.44444445,1,2,93.333336,6,3.3333333,0,False
jEdit,org.gjt.sp.jedit.gui.CloseDialog$ActionHandler,2,1,0,5,24,0,1,5,1,0.0,188,1.0,1,0.0,0.6666667,0,0,92.5,12,6.0,0,False
jEdit,org.gjt.sp.jedit.options.OverviewOptionPane,3,6,0,3,16,3,1,2,3,2.0,50,0.0,0,0.99698794,1.0,2,4,15.666667,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.gui.CheckBoxListModel,11,2,0,2,24,35,1,1,7,0.8666667,163,0.6666667,0,0.64,0.3030303,2,3,13.545455,4,1.4545455,0,False
jEdit,org.gjt.sp.jedit.search.DirectoryListSet,6,2,0,4,13,0,2,2,5,0.4,62,1.0,0,0.5833333,0.44444445,0,0,8.833333,1,0.8333333,0,False
jEdit,org.gjt.sp.jedit.gui.IOProgressMonitor$1,3,1,0,3,8,1,1,3,1,0.6666667,35,1.0,2,0.0,0.6666667,0,0,9.666667,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.gui.CompleteWord$1,3,1,0,2,6,1,1,2,1,0.5,19,1.0,1,0.0,0.8333333,0,0,5.0,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.options.WindowTableModel,11,2,0,8,29,25,3,7,9,0.75,185,1.0,0,0.61538464,0.38636363,1,2,15.636364,3,1.6363636,0,False
jEdit,org.gjt.sp.jedit.gui.AddAbbrevDialog$KeyHandler,2,2,0,1,5,0,1,1,1,0.0,17,1.0,1,0.75,0.6666667,0,0,7.0,2,1.0,0,False
jEdit,org.gjt.sp.jedit.gui.HelpViewer$1,3,1,0,1,5,1,1,1,1,0.75,23,1.0,1,0.0,0.6666667,0,0,6.0,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.gui.LogViewer,4,5,0,5,26,0,2,5,1,0.6666667,112,1.0,0,0.99542683,0.41666666,0,0,26.25,1,0.75,3,True
jEdit,org.gjt.sp.jedit.options.ShortcutsOptionPane$TableMouseHandler,2,2,0,4,13,0,1,4,1,0.0,53,1.0,1,0.8888889,0.6666667,0,0,25.0,4,2.0,0,False
jEdit,org.gjt.sp.jedit.Abbrevs,18,1,0,12,95,43,4,10,9,0.6617647,747,1.0,0,0.0,0.104575165,0,0,40.055557,17,3.0555556,2,True
jEdit,org.gjt.sp.jedit.BufferHistory,13,1,0,11,61,44,4,10,6,0.8333333,488,1.0,0,0.0,0.18055555,0,0,36.153847,6,2.6153846,1,True
jEdit,org.gjt.sp.jedit.gui.HistoryTextField$MouseHandler,6,3,0,2,18,1,2,2,4,0.6,70,0.5,1,0.61538464,0.45833334,0,0,10.333333,3,1.3333334,0,False
jEdit,org.gjt.sp.jedit.MiscUtilities$MenuItemCompare,2,1,0,6,5,1,4,2,2,2.0,14,0.0,0,0.0,0.75,0,0,6.0,1,0.5,0,False
jEdit,org.gjt.sp.jedit.EditPane$2,3,1,0,3,7,1,1,3,1,0.5,28,1.0,2,0.0,0.6666667,0,0,7.6666665,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.gui.IOProgressMonitor$ThreadProgress$ActionHandler,2,1,0,6,11,0,1,6,1,0.0,38,1.0,2,0.0,0.6666667,0,0,17.0,3,1.5,0,False
jEdit,org.gjt.sp.jedit.options.ToolBarOptionPane,12,6,0,10,65,34,3,9,1,0.78409094,448,1.0,0,0.9836553,0.5,3,5,35.666668,8,2.0833333,2,True
jEdit,org.gjt.sp.jedit.EditPlugin$JAR,7,1,0,13,17,3,9,6,6,0.75,82,1.0,2,0.0,0.31428573,0,0,10.142858,2,1.1428572,0,False
jEdit,org.gjt.sp.jedit.options.StyleOptionPane$MouseHandler,2,2,0,4,11,0,1,4,1,0.0,44,1.0,1,0.8888889,0.6666667,0,0,20.5,3,1.5,0,False
jEdit,org.gjt.sp.jedit.options.StyleTableModel$StyleChoice,2,1,0,2,3,0,1,1,1,0.6666667,20,0.0,1,0.0,0.6666667,0,0,7.5,1,0.5,0,False
jEdit,org.gjt.sp.jedit.search.SearchDialog$ButtonActionHandler,2,1,0,4,23,0,1,4,1,0.0,115,1.0,1,0.0,0.6666667,0,0,56.0,11,5.5,0,False
jEdit,org.gjt.sp.jedit.syntax.KeywordMap,10,1,0,8,28,3,7,2,8,0.5833333,226,1.0,1,0.0,0.35,0,0,21.2,5,1.8,0,False
jEdit,org.gjt.sp.jedit.pluginmgr.InstallPluginsDialog$ListHandler,2,1,0,1,4,0,1,1,1,0.0,13,1.0,1,0.0,0.6666667,0,0,5.0,1,0.5,0,False
jEdit,org.gjt.sp.jedit.buffer.ContentManager,10,1,0,2,16,0,2,0,8,0.22222222,388,1.0,0,0.0,0.44,0,0,37.4,6,2.3,0,False
jEdit,org.gjt.sp.jedit.gui.RecentDirectoriesMenu$1,3,1,0,4,8,1,1,4,1,0.75,29,1.0,2,0.0,0.5833333,0,0,8.0,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.textarea.ChunkCache,18,1,0,14,71,27,6,10,5,0.7058824,1598,1.0,2,0.0,0.15555556,0,0,87.388885,33,7.2222223,9,True
jEdit,org.gjt.sp.jedit.options.ContextAddDialog$ActionHandler,2,1,0,1,15,0,1,1,1,0.0,58,1.0,1,0.0,0.6666667,0,0,27.5,5,2.5,0,False
jEdit,org.gjt.sp.jedit.options.DockingOptionPane,5,6,0,6,42,6,2,5,3,0.75,206,1.0,1,0.993994,1.0,2,4,39.4,2,1.0,0,False
jEdit,bsh.BshClassManager,26,1,0,10,38,311,7,3,23,0.87333333,177,1.0,1,0.0,0.16,0,0,5.576923,3,1.1923077,0,False
jEdit,org.gjt.sp.jedit.gui.FontSelector$ActionHandler,2,1,0,2,8,0,1,2,1,0.0,29,1.0,1,0.0,0.6666667,0,0,13.0,2,1.0,0,False
jEdit,org.gjt.sp.jedit.AbstractOptionPane,10,5,20,23,27,29,21,2,8,0.8055556,285,1.0,0,0.98640484,0.5,0,0,27.1,2,1.1,0,False
jEdit,org.gjt.sp.jedit.gui.CompleteWord$Completion,3,1,0,2,5,0,2,0,2,0.5,29,0.0,0,0.0,0.5,0,0,8.0,2,1.0,0,False
jEdit,org.gjt.sp.jedit.pluginmgr.Roster$1,3,1,0,2,6,1,1,2,1,0.75,32,1.0,1,0.0,0.6666667,0,0,9.0,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.JARClassLoader,14,2,0,14,95,21,8,9,8,0.6923077,973,1.0,1,0.85333335,0.5897436,1,6,68.07143,11,2.0714285,1,True
jEdit,org.gjt.sp.jedit.browser.VFSFileChooserDialog$1,3,1,0,3,10,1,1,3,1,0.5,59,1.0,2,0.0,0.6666667,0,0,18.0,3,1.3333334,0,False
jEdit,org.gjt.sp.jedit.gui.MacrosMenu,6,8,0,10,22,15,1,10,4,2.0,128,0.0,0,0.99420625,0.33333334,1,7,20.333334,5,2.1666667,0,False
jEdit,org.gjt.sp.jedit.browser.VFSFileChooserDialog$BrowserHandler,3,1,0,6,14,0,1,6,2,0.0,98,1.0,1,0.0,0.6666667,0,0,31.333334,6,3.3333333,0,False
jEdit,org.gjt.sp.jedit.options.BrowserColorsOptionPane,9,6,0,8,45,18,4,7,1,0.71875,205,1.0,1,0.9880597,0.5,4,12,21.333334,2,1.0,0,False
jEdit,org.gjt.sp.jedit.textarea.JEditTextArea$FocusHandler,3,1,0,2,12,0,1,2,2,0.0,68,1.0,1,0.0,0.6666667,0,0,21.333334,3,2.0,0,False
jEdit,org.gjt.sp.jedit.buffer.UndoManager$Remove,3,2,0,3,8,0,1,3,0,0.125,63,0.25,1,0.5,0.46666667,0,0,18.666666,2,1.0,0,False
jEdit,org.gjt.sp.jedit.EditServer$1,3,1,0,4,6,1,1,4,1,0.75,25,1.0,1,0.0,0.6666667,0,0,6.6666665,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.pluginmgr.PluginManager$ActionHandler,2,1,0,14,42,0,1,14,1,0.0,298,1.0,1,0.0,0.6666667,0,0,147.5,25,12.5,0,False
jEdit,org.gjt.sp.jedit.search.SearchDialog$ReplaceActionHandler,2,1,0,3,8,0,1,3,1,0.0,27,1.0,1,0.0,0.6666667,0,0,12.0,2,1.0,0,False
jEdit,org.gjt.sp.jedit.gui.HistoryTextField$ActionHandler,2,1,0,2,14,0,1,2,1,0.0,51,1.0,1,0.0,0.6666667,0,0,24.0,3,1.5,0,False
jEdit,org.gjt.sp.jedit.io.VFS,32,1,4,31,70,400,24,14,26,0.9618768,504,0.45454547,0,0.0,0.2612903,0,0,14.40625,5,1.59375,0,False
jEdit,org.gjt.sp.jedit.textarea.ExtensionManager$Entry,1,1,0,2,2,0,1,1,0,2.0,12,0.0,1,0.0,1.0,0,0,9.0,0,0.0,0,False
jEdit,org.gjt.sp.jedit.search.SearchBar,17,5,0,16,73,76,5,16,4,0.78125,412,1.0,2,0.9760837,0.34117648,2,5,22.764706,9,1.4117647,2,True
jEdit,org.gjt.sp.jedit.textarea.TextAreaPainter$PaintSelection,3,2,0,5,18,0,1,5,1,0.0,276,1.0,1,0.6,0.6,0,0,90.666664,13,5.3333335,0,False
jEdit,gnu.regexp.IntPair,1,1,0,1,2,0,1,0,0,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0,False
jEdit,org.gjt.sp.jedit.options.ContextOptionPane$MenuItemCompare,2,1,0,4,4,1,1,3,1,2.0,14,0.0,0,0.0,0.75,0,0,6.0,1,0.5,0,False
jEdit,org.gjt.sp.jedit.browser.VFSFileChooserDialog$ActionHandler,2,1,0,3,14,0,1,3,1,0.0,50,1.0,1,0.0,0.6666667,0,0,23.5,4,2.0,0,False
jEdit,org.gjt.sp.jedit.gui.EnhancedMenuItem$MouseHandler,4,2,0,5,11,4,1,5,3,0.6666667,42,1.0,1,0.72727275,0.6666667,0,0,9.25,2,1.0,0,False
jEdit,org.gjt.sp.jedit.Registers$Register,2,1,0,6,2,1,6,0,2,2.0,2,0.0,0,0.0,0.75,0,0,0.0,1,1.0,0,False
jEdit,org.gjt.sp.jedit.browser.VFSBrowser,65,5,0,52,205,1652,26,37,27,0.9417614,1871,0.8787879,5,0.9107392,0.115384616,3,12,27.276922,12,2.2461538,9,True
jEdit,bsh.JThis,86,2,0,8,95,3655,0,8,84,2.0,686,0.0,0,0.10526316,0.05620155,0,0,6.976744,3,1.0232558,0,False
jEdit,org.gjt.sp.jedit.gui.ErrorListDialog,5,7,0,6,39,6,3,4,3,0.75,214,1.0,0,0.99391174,0.3,3,6,41.4,1,0.8,0,False
jEdit,org.gjt.sp.jedit.search.AllBufferSet,5,2,0,7,24,0,1,6,3,0.625,99,1.0,0,0.6363636,0.6,0,0,18.4,4,1.4,0,False
jEdit,org.gjt.sp.jedit.Registers$StringRegister,4,1,0,2,5,0,1,1,4,0.33333334,19,1.0,0,0.0,0.75,0,0,3.5,1,0.75,0,False
jEdit,org.gjt.sp.jedit.gui.PastePrevious$1,4,2,0,2,14,0,1,2,2,0.33333334,66,1.0,1,0.7,0.5833333,0,0,15.25,4,1.5,0,False
jEdit,org.gjt.sp.jedit.textarea.JEditTextArea$AdjustHandler,2,1,0,1,9,0,1,1,1,0.0,37,1.0,1,0.0,0.6666667,0,0,17.0,3,1.5,0,False
jEdit,org.gjt.sp.jedit.gui.HelpViewer$TOCTree,5,5,0,2,29,8,1,2,2,0.75,190,1.0,1,0.995,0.44,2,7,36.4,5,3.2,0,False
jEdit,org.gjt.sp.jedit.syntax.KeywordMap$Keyword,1,1,0,1,2,0,1,1,1,2.0,20,0.25,2,0.0,1.0,0,0,15.0,0,0.0,0,False
jEdit,org.gjt.sp.jedit.options.ContextOptionPane,11,6,0,7,50,25,3,6,1,0.71666664,333,1.0,0,0.98511904,0.5,3,5,28.727272,6,1.9090909,0,False
jEdit,org.gjt.sp.jedit.gui.GrabKeyDialog$ActionHandler,3,1,0,5,23,0,1,5,1,0.0,194,1.0,1,0.0,0.5555556,0,0,63.333332,13,6.3333335,0,False
jEdit,org.gjt.sp.jedit.gui.HelpViewer$TOCHandler,5,2,0,2,17,2,1,2,4,0.75,126,0.85714287,1,0.7647059,0.4,1,3,22.8,5,2.4,0,False
jEdit,org.gjt.sp.jedit.MiscUtilities$Compare,1,1,0,27,1,0,27,0,1,2.0,1,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
jEdit,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress,19,6,0,14,64,125,13,9,8,0.9166667,342,1.0,1,0.97309417,0.20394737,3,6,16.473684,3,1.0526316,1,True
jEdit,org.gjt.sp.jedit.options.GeneralOptionPane$1,3,1,0,1,8,1,1,1,1,0.5,23,1.0,1,0.0,0.6666667,0,0,6.3333335,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.pluginmgr.PluginList,5,1,0,11,27,0,4,8,0,0.5,158,0.0,0,0.0,0.46666667,0,0,30.0,5,1.8,2,True
jEdit,org.gjt.sp.jedit.io.VFS$ColorEntry,1,1,0,2,2,0,1,1,0,2.0,12,0.0,1,0.0,1.0,0,0,9.0,0,0.0,0,False
jEdit,bsh.BSHLHSPrimarySuffix,5,2,0,15,24,10,2,13,1,1.0714285,159,0.0,0,0.8181818,0.72,0,0,29.4,1,0.8,0,False
jEdit,org.gjt.sp.jedit.search.SearchDialog$MultiFileActionHandler,2,1,0,2,17,0,1,2,1,0.0,52,1.0,1,0.0,0.6666667,0,0,24.5,2,1.0,0,False
jEdit,org.gjt.sp.jedit.View$ScrollHandler,3,1,0,4,7,1,1,4,2,0.5,21,1.0,1,0.0,0.6666667,0,0,5.6666665,2,1.0,0,False
jEdit,org.gjt.sp.jedit.textarea.Selection$Range,5,2,0,9,10,10,7,2,5,2.0,41,0.0,0,0.7777778,0.55,0,0,7.2,2,0.8,0,False
jEdit,org.gjt.sp.util.WorkThread,14,2,0,7,35,37,4,4,11,0.7606838,304,1.0,1,0.8243243,0.2244898,0,0,20.071428,8,1.7142857,1,True
jEdit,org.gjt.sp.jedit.gui.ErrorListDialog$ActionHandler,2,1,0,2,9,0,1,2,1,0.0,31,1.0,1,0.0,0.6666667,0,0,14.0,3,1.5,0,False
jEdit,org.gjt.sp.jedit.options.AbbrevsModel$AbbrevCompare,2,1,0,4,5,0,1,4,1,0.5,48,0.5,1,0.0,0.625,0,0,22.0,2,1.0,0,False
jEdit,gnu.regexp.UncheckedRE,3,3,0,3,7,3,0,3,3,2.0,33,0.0,0,1.0,0.75,0,0,10.0,0,0.0,0,False
jEdit,org.gjt.sp.jedit.gui.GrabKeyDialog$KeyBinding,2,1,0,6,4,0,6,0,2,0.75,32,0.0,0,0.0,0.6666667,0,0,13.0,3,1.5,0,False
jEdit,org.gjt.sp.jedit.gui.HelpViewer$KeyHandler,2,2,0,1,7,0,1,1,1,0.0,22,1.0,1,0.75,0.6666667,0,0,9.5,2,1.0,0,False
jEdit,org.gjt.sp.jedit.pluginmgr.PluginManagerProgress$RosterThread,2,2,0,3,5,0,1,2,1,0.0,18,1.0,1,0.983871,0.75,0,0,7.5,1,0.5,0,False
jEdit,org.gjt.sp.jedit.browser.BrowserIORequest,7,2,0,7,28,0,1,7,3,0.6212121,559,0.6363636,2,0.45454547,0.26530612,0,0,77.28571,5,3.2857144,0,False
jEdit,org.gjt.sp.jedit.textarea.Selection$Rect,5,2,0,7,12,10,5,2,5,2.0,91,0.0,0,0.7777778,0.55,0,0,17.2,2,0.8,0,False
jEdit,gnu.regexp.CharUnit,1,1,0,1,2,0,1,0,0,2.0,6,0.0,0,0.0,1.0,0,0,3.0,0,0.0,0,False
jEdit,org.gjt.sp.jedit.gui.CloseDialog,15,7,0,7,55,77,3,7,4,0.8888889,359,0.8888889,1,0.9790105,0.28333333,0,0,22.333334,3,1.0666667,0,False
jEdit,org.gjt.sp.jedit.gui.HelpViewer$TOCCellRenderer,2,6,0,2,7,0,1,2,1,0.5,46,0.5,1,0.99861497,0.5833333,1,1,21.0,3,1.5,0,False
jEdit,org.gjt.sp.jedit.gui.StatusBar,19,5,0,33,76,119,26,16,11,0.9047619,618,0.85714287,3,0.9731744,0.20300752,3,18,30.789474,6,1.4210526,3,True
jEdit,org.gjt.sp.jedit.options.TextAreaOptionPane,3,6,0,4,18,1,1,3,3,0.5,302,1.0,1,0.99698794,1.0,2,4,95.333336,2,1.3333334,0,False
jEdit,org.gjt.sp.jedit.textarea.ChunkCache$LineInfo,1,1,0,6,2,0,5,1,0,2.0,12,0.0,1,0.0,1.0,0,0,3.0,0,0.0,0,False
jEdit,org.gjt.sp.jedit.gui.DockableWindowContainer,6,1,0,4,6,15,4,1,6,2.0,6,0.0,0,0.0,1.0,0,0,0.0,1,1.0,0,False
jEdit,org.gjt.sp.jedit.gui.DockableWindowManager$DockableListHandler,11,2,0,4,27,33,1,4,7,0.78333336,185,1.0,1,0.5652174,0.33333334,1,3,15.272727,6,1.9090909,0,False
jEdit,org.gjt.sp.jedit.gui.GrabKeyDialog$InputPane,3,6,0,5,30,1,2,4,1,0.5,209,1.0,1,0.9974811,0.5555556,3,4,68.333336,26,9.0,0,False
jEdit,org.gjt.sp.jedit.gui.PanelWindowContainer$2,3,1,0,2,5,1,1,2,1,0.75,24,1.0,2,0.0,0.6666667,0,0,6.3333335,1,0.6666667,0,False
jEdit,org.gjt.sp.jedit.options.AbbrevsOptionPane$TableMouseHandler,2,2,0,1,5,0,1,1,1,0.0,17,1.0,1,0.8888889,0.6666667,0,0,7.0,2,1.0,0,False
